# domega, dtau
7.662618046987036691e-02 -7.487230399376110235e-02
8.624770467950346187e-02 1.105120663138073334e-01
9.280903858599516554e-02 3.343285225606072442e-01
1.892081288504988967e-02 4.479165644171917982e-01
1.308276899454090536e-01 1.718172302953230313e-01
1.557132774296099142e-01 -9.438728267700059738e-02
2.082798159551777495e-01 3.198866390686988526e-02
2.686740317773739228e-01 5.980072248868371909e-02
1.110648181968044435e-01 5.144075396558029922e-01
2.852412070124293320e-01 -7.475257377927295444e-02
2.962552999026706879e-01 -2.658729258444206267e-01
2.374102087448509979e-01 1.799650077375691271e-01
4.966123072495074592e-02 3.233736655639255497e-01
1.341171335215746163e-02 1.235740487692077588e-01
2.366898654052421169e-02 2.911993273118677061e-01
1.496170450517560896e-02 3.169710102111926719e-01
1.836380780895888465e-01 -1.432982590450986027e-02
6.158876362873781651e-02 2.473906820835289622e-01
6.241429030630837871e-02 3.583615786823423632e-01
2.621789610344529148e-02 2.291453099911142377e-01
3.904141892502376726e-02 4.406292861703239305e-01
1.858895024119145700e-01 -8.616463057950540794e-02
1.593432476021375277e-02 9.543791393953582336e-02
1.644480871919673862e-03 3.251780389662666804e-01
1.126534563509317410e-01 -3.096796515393072588e-02
8.555824592145244711e-02 1.325648123690172930e-01
1.587595202188513410e-01 -4.504876675276039272e-02
1.900451355291054023e-01 3.188525548021314271e-01
1.856566814425649262e-02 5.911401012814451739e-02
-2.593064249143994804e-02 2.023125902202794202e-01
1.276002922363517200e-01 -7.071247711215850051e-02
3.527434492152373841e-03 2.005786806711061521e-03
-6.984090383865221296e-02 3.348071133470167937e-01
2.052659753106423138e-02 2.641883454190169928e-02
7.414975574020946092e-03 1.555651772320378601e-01
2.864084505168752737e-02 8.477301503702951158e-02
-7.899203620780462232e-03 -1.884305536500021916e-01
7.561148988035891472e-02 1.892728375253933393e-01
8.547441646678177740e-02 3.138794853259732620e-02
3.696045460579751654e-03 2.323902463034166754e-01
8.700223881316268559e-02 1.070566267752517953e-01
2.964760645416638501e-02 8.940597899933701298e-02
-9.634771003726068372e-03 1.275051541469740535e-02
6.676703260171484855e-02 2.175707246251055715e-01
9.424774334676330745e-02 3.764112517920373269e-03
2.081550953075124097e-02 2.294099104276180467e-01
-2.611124701459489883e-02 1.191055253746227949e-01
1.892005038184049054e-02 2.715781942266058402e-01
-2.146330748507921729e-02 2.423192050425672928e-01
4.393545047311317453e-02 5.076459507938511084e-01
1.057514178218016826e-01 -7.254337670799970716e-03
1.581741421982117979e-01 -2.300173826792839202e-02
7.014465299439187618e-02 3.051066833852570381e-01
2.587809581938982362e-02 -1.042113646291599194e-01
9.125480457625011199e-02 1.905153198379262447e-01
1.116655424463042778e-01 9.322767787392546857e-02
1.291733883302971508e-01 9.611533404347077925e-02
1.559707953739686015e-01 1.608507129283754528e-02
1.259101899018083559e-01 1.572386757249464584e-01
1.269295395683239791e-01 -1.056783814990530090e-01
1.745820858295935030e-01 -1.844555163993746305e-01
1.059970001525714495e-01 2.129498737536189568e-01
1.748391556991191753e-01 -2.109223600116972019e-01
7.208909927874332380e-02 -3.778145977636859776e-02
1.716766765708055420e-01 1.050960185657725809e-01
3.756362368101779370e-01 -1.142341738191462314e-01
8.769818160495466974e-02 5.898480845781164938e-02
2.037220098055726181e-01 -7.788816817272244120e-02
1.124494374853193951e-01 -6.342481559759116649e-02
7.899729460466332898e-02 -2.096055701938206658e-02
3.018099535765997876e-01 -9.896418496042283519e-02
7.258479830687449008e-02 -9.953792105067785223e-02
8.061091835320946530e-02 3.966448384984408437e-02
9.250465550659064951e-02 -4.325616362373904678e-02
6.928265766761591837e-02 3.691137092497354111e-02
7.976115004569647726e-02 8.851640089395340638e-02
1.028140352642893801e-01 5.033183169233487742e-02
-2.943080200385640027e-02 1.449609727096330958e-01
1.184726230969364649e-02 3.243595424149702255e-01
5.185956939504249297e-02 3.960475714502845190e-01
1.395569272585283488e-02 -1.004895856675308008e-01
9.221435562723222235e-02 7.957396604551830732e-02
6.804413503141490405e-02 -6.596332488254666448e-02
2.842464136542002806e-02 -7.150656422132950496e-02
2.104901540328006637e-02 3.501569437497337733e-01
2.786534168527331559e-02 2.925410580642399117e-01
5.540435216914104538e-02 2.752633075108307237e-02
8.942290941952701910e-03 3.144467060608021614e-01
2.552365553622070182e-01 1.833809103911994420e-01
7.184886658940448090e-02 1.642435145621011783e-01
5.820914837622784277e-02 2.693316533479750419e-01
1.006280244339664287e-01 2.569200775564134953e-01
1.434046475482447514e-01 1.592237728579098954e-01
1.666601752292743432e-01 2.965362813685236687e-01
1.069720433704720447e-01 2.595466295995851880e-01
1.335007559365752050e-01 1.521758126827809088e-01
1.248715306712255557e-01 3.026561620350253223e-01
1.979588153180483756e-01 6.842459402054523743e-02
2.387918120020143808e-01 1.722440173920730677e-02
9.512429051570162053e-02 6.162818309632533964e-02
1.461149143965807529e-01 7.114328262815255988e-02
6.868769507913671801e-02 2.810087185050922365e-01
7.048542106239603922e-02 2.795862145819012490e-01
8.811180398383713919e-02 2.398379034578583813e-01
1.354840594532378262e-01 3.402733304449162555e-01
3.291976822228068894e-02 1.549165066320371265e-01
5.420780675125858039e-01 -3.323647966123379760e-01
2.026146364804176092e-01 5.151580492597207517e-02
1.767925947983219892e-01 -1.206699209070573042e-01
1.325382489604823300e-01 3.008342820143166119e-01
8.336830659361671447e-02 -3.550777282473355223e-03
1.206783890232465822e-01 1.033923215640458748e-02
3.609236436339530174e-02 -1.003280905477137164e-02
-4.905975695429382402e-03 1.535993087925424661e-01
1.068344726958214280e-01 -8.664519037582157912e-02
1.016826418322781672e-01 -4.144209483497718338e-02
6.249612537205578855e-02 6.388682212893295742e-02
1.319095786521061464e-01 3.694147516983066204e-01
1.814363357411351851e-01 4.111173788003388840e-01
1.626042525498316293e-01 2.136329324275019204e-01
2.467143358814224696e-01 3.750117537832500791e-02
2.046528888158702653e-01 -2.044361183653279901e-01
1.040503034046502129e-01 5.649806072026410109e-02
5.739219597400428002e-02 1.653474964723895269e-01
7.392147492793853247e-02 -4.225705329451390213e-02
1.069464600568353213e-01 2.516818416768717981e-02
7.024026216395921896e-02 2.743261488947755788e-01
5.599138605906479882e-02 1.194660020094444469e-01
1.559276407575724277e-01 1.788884415348062085e-01
1.203146619403487882e-01 4.750821547476252737e-01
6.731867337544822361e-02 1.909499234434882675e-01
2.913341909909126226e-01 -1.695420397775783128e-01
1.074463150282965324e-01 8.748351505636886571e-02
1.350928802443918109e-01 -2.247699144425774342e-02
1.223824829884183896e-01 9.381905142821311827e-02
2.267699179274702548e-01 1.774529444193762295e-01
1.351718002676493002e-01 -9.133255425938358041e-02
1.732105230622241199e-01 9.465823295774604407e-02
2.536026307182213668e-01 -1.046891732438418737e-01
2.749239858731533093e-01 -1.790943323605787008e-02
2.585801516592381999e-01 -3.177612028302870262e-03
7.909769663145269081e-02 7.709401321436409882e-02
1.121954582219140406e-01 6.489819699935922559e-02
1.025243353468563434e-01 -5.391784247583819578e-02
7.511325455319584066e-02 -2.789867192781469440e-01
-4.236192904968200112e-02 3.665934474052961328e-02
6.903539008134396138e-03 6.111798549602948105e-02
1.383981649805403891e-01 4.093287860776814724e-01
1.008647756463424694e-01 4.261212788954076292e-01
1.572287899844339032e-01 3.843251156041866956e-01
6.036523162985024671e-02 4.406632511788993734e-02
1.777082676138259931e-01 1.931721387106138388e-01
8.428361006813854528e-02 2.175349746951651397e-01
7.989072706303743110e-02 2.441673810545556822e-01
6.212654291656517780e-02 4.226381272800865951e-01
1.094931724703127052e-01 2.093008903984303060e-01
4.682482802359855950e-02 3.818306447318077779e-01
1.817856981119782833e-01 2.368009479206619750e-01
2.470503278648731316e-01 -2.087945174878874655e-02
-5.166518545400983209e-03 8.819996219306348861e-02
-2.517096047243179424e-02 -9.384173712444451865e-02
1.857757876467622804e-01 4.413142549913644519e-01
2.261952679039832548e-01 6.901384752302630599e-02
2.406180604006024903e-01 2.184236619055057727e-01
2.836458130991743043e-01 -3.020487785159212679e-01
3.616506530970595157e-01 -1.104478272606384953e-01
2.597957527295403080e-01 -1.749834271314453238e-01
2.142826940232627209e-01 -6.294774972836063298e-02
2.257816647912943564e-01 -9.968373472478735120e-02
2.140534196507636877e-01 1.187613831701095496e-01
1.282885222982100282e-01 1.964015358946105405e-01
3.098398477956968988e-01 -1.456249599463360633e-03
2.257712377837726991e-01 1.247372522850997978e-01
2.247924647669298781e-01 -5.569776603512429508e-02
1.709514357160347719e-01 -7.196541895693422952e-03
4.898056877734356662e-02 2.726652424818475362e-01
2.570954777383929746e-02 9.259742685790112171e-02
7.645843812604234679e-02 2.875639042666417455e-01
6.377137551104750113e-02 2.685798184148862483e-03
4.234501680130649259e-02 1.414990492352390383e-01
9.341123495361292051e-02 -3.163987904719504918e-02
1.061233401844356994e-01 -8.224721968045918541e-02
1.512625900502843623e-01 -1.188876589987085397e-01
1.266043790418797665e-01 5.948143859947722933e-02
3.490799726032013661e-02 1.244220444109368218e-01
4.444025882198598953e-02 -1.518438048476901669e-01
8.649103214534645256e-02 1.728289962247799016e-01
1.205093369580164664e-01 1.950141816647863735e-01
6.640326617334410542e-02 2.598127160768134436e-01
9.212568362365018693e-02 -2.402948200787563549e-02
1.240218112762307562e-01 -1.938646230583533914e-01
6.082645978072434567e-02 2.487050722069695519e-01
1.346252682421605062e-01 -1.006362622135051621e-01
3.028280263021319862e-02 2.247383143971841690e-01
7.838732568397788203e-02 1.563304459707284821e-01
9.401107422090043686e-02 9.109706526060822041e-02
1.540460531413940203e-02 9.822846408985325128e-02
2.379351792077751687e-02 3.797971123998223342e-01
1.212619356500227313e-01 6.757041312489503460e-02
1.646918941378006651e-01 1.452722454084250658e-01
1.753515837624221307e-01 -1.084681520595579263e-01
9.818475536016295357e-02 9.153074099272075215e-02
1.278017314546720795e-01 3.559695593173002326e-01
1.106428950695093755e-01 -1.202392954189359653e-01
1.799528167433689374e-02 1.700154520395692204e-01
8.579507968575950105e-02 1.914327378163327431e-02
8.279565518955674108e-02 1.725962499029323194e-01
1.485057846612904305e-02 1.050362640828248484e-01
4.322200404618495306e-02 2.078849091129788551e-01
1.937814027963637165e-01 -1.450320912253370564e-01
6.434438395191027782e-02 -5.720395552714729881e-02
8.832717333570465346e-02 5.040053808478755365e-02
1.521815088974790842e-01 5.133462285304403183e-01
6.279497294062091894e-02 2.519726632956321155e-01
8.710313120967444478e-02 1.370156002806531825e-01
2.496876401459337813e-01 -1.377932331038719815e-01
6.222479862601043576e-02 1.400336166474490940e-01
-1.008585133895368788e-02 2.532736643978088509e-01
4.766786215294811779e-02 1.458549996762091294e-01
2.388175273970690182e-01 3.968736390437637568e-02
2.065271054804323492e-01 -1.938979702755672663e-01
1.219214336830111711e-01 1.274522822126351040e-01
1.564688754394845671e-01 -1.003653391884540280e-01
7.706461604407208177e-02 -3.321980320850848045e-03
2.273146598775893090e-01 5.695769661286942398e-02
2.418621836382224277e-01 -1.340926237960948786e-01
7.754507071776400862e-02 2.814875459917786649e-01
3.644476197193798894e-01 -1.787367002122763893e-01
1.366878171813659670e-01 3.249935671121004788e-01
1.876851669774037001e-01 1.291280796144573390e-02
1.689918469992756078e-01 1.014412423789337603e-01
1.307665542466654174e-01 2.128534495952270067e-01
1.715898934496377648e-01 2.048496890589390773e-02
8.121621726094076232e-02 2.574079882423989662e-01
2.283926288444655395e-01 -1.860801969595266003e-01
5.371719911418714605e-02 1.694362326661264240e-01
2.449284973304473312e-01 -1.183982921014692102e-01
1.467917489682455112e-01 1.216564338794551281e-03
1.046980204331493663e-01 -1.398515381695855653e-01
8.850895488182940196e-02 4.476625250204319673e-01
1.458027040817429509e-01 1.606101169662972339e-01
2.707872059172238000e-02 2.107787158858083210e-01
2.410352822920178162e-02 -1.194274637866455796e-01
9.015488185424447298e-02 -1.715522417035397762e-01
3.134919070689224929e-01 -8.471175096298119711e-03
4.395536543593676904e-02 3.273147819785227064e-02
1.827425711541411646e-01 8.343422317341696315e-02
2.450626630657390947e-01 2.435598371135008766e-03
5.044689289439978352e-02 3.501952599933231269e-01
2.484136264675048111e-01 -4.181880093115907665e-02
9.753750435820240927e-02 2.291357320274605147e-01
3.632678479418754991e-02 2.516329631731601402e-01
1.840920275284528285e-01 2.604089388250929726e-02
-1.637476617520733022e-02 4.062514303563613538e-01
9.762394023300258183e-03 3.843513327467534269e-01
4.333885923398996254e-01 -6.327068354038817288e-03
3.880101801832114838e-01 6.720145544360067724e-02
3.743785333247254821e-01 1.432543899001204046e-01
3.184663029240686338e-02 3.052605512590774173e-01
-1.685411768429880344e-02 3.938559144528468448e-01
1.177569229266606232e-01 5.747993721027472303e-02
1.158612536397466836e-01 -3.075209678982518402e-02
5.825779368193343549e-02 2.417835560187816812e-01
2.286863656239563336e-01 6.702309319210332517e-02
1.965613049383611310e-01 1.332020586930342532e-01
2.466726428043002073e-02 2.313912848325803129e-01
-1.010313987920315355e-02 1.870168558828666228e-01
8.035071762877032953e-02 -1.283353354672536750e-02
1.240169915322085065e-01 2.642123230707019710e-01
1.073257489291863792e-01 -6.422015935235851625e-02
1.562929462574559336e-01 -9.869439804643270753e-02
8.505493876445795187e-02 2.127023138568892024e-01
5.284980879040310914e-03 3.573790705962674452e-01
7.631407949214547015e-02 9.705577333202657087e-02
5.352856482329101939e-02 -4.071031678353476124e-02
9.542486178910769556e-02 2.294733960276222895e-01
5.761506728655517440e-02 3.995986057841120764e-02
1.247750941239497008e-01 3.647891980008005075e-01
1.486198961825763998e-01 -8.867105781448642032e-02
1.570644255191096794e-01 -2.829550848330776858e-01
1.382323721377770043e-01 1.232416206116548618e-01
8.689579182563170190e-02 1.484323847154097042e-01
1.854602525985949713e-01 -6.248118809964663123e-02
-4.772808889430235971e-03 1.096403973655524500e-01
4.000431161882071762e-02 1.146029203979050948e-01
2.059053012873190147e-01 2.287516337680577660e-01
7.542104163391136207e-02 4.446796615513279871e-01
1.448481628044840930e-01 5.874706163307175794e-02
1.381956361792832377e-01 -1.524346655006302356e-02
2.520247547041605252e-01 -8.370818647061706308e-02
9.640917675104354601e-02 2.599390188037564164e-01
3.802308595091863364e-02 -3.922998669593352750e-02
1.404869606679058358e-01 1.022881636178869930e-01
1.304801559306203729e-01 1.177979472344141271e-01
1.267819610918519968e-01 1.630445223706162294e-01
1.574364093068379711e-01 4.250768155784448443e-01
9.340389884366451234e-02 6.959217438156548030e-02
1.101683711276988942e-01 -3.348331837735117611e-02
6.941699875595098990e-02 1.725438670042365175e-01
1.871423804793418688e-01 3.931286309737069828e-02
2.276916610054198487e-01 4.505921818513808352e-02
1.817482056879973773e-02 2.266009011801908279e-01
1.722716751133548385e-01 -4.070373528062282142e-02
3.478574681913530059e-02 2.751989719676384838e-01
7.476264958005073014e-02 2.844999356874494678e-01
1.103898451499608635e-01 6.689004221703664932e-02
-3.440378537190254271e-02 3.850929881556421908e-01
1.065220751221672008e-01 1.260968768499224346e-01
4.117125347281985065e-02 3.146703571936900756e-01
2.118302198963630256e-01 3.342795340981075808e-02
6.184516329644038773e-03 7.854427170664500524e-02
-1.693739889361080622e-02 5.080383534233826048e-02
-5.468643495582266659e-03 5.031877011375375242e-01
-2.500027135870483419e-03 -1.054023278390725515e-02
1.052459072091136288e-01 1.863840007423120670e-01
7.656886310119150052e-02 6.784520158781187638e-02
-3.312096878789423660e-03 1.381779836545876661e-01
2.039525331237545258e-01 2.786877562289227228e-01
2.763048211993301417e-01 9.321606335646848152e-02
3.601958669840961413e-02 -4.664267813690264886e-02
