# domega dtau
5.968412678862564102e-02 1.812726746876210382e-01
-5.457712315124468860e-02 -4.081213663972630412e-01
-8.950081313699527474e-02 1.908207576962165086e-01
-9.293043021606571530e-02 -1.478729128637307766e-01
-7.923272802895882372e-02 2.542181385497229718e-01
7.297365954688191103e-02 -6.266195994249871282e-01
2.390544233201401594e-02 -4.922563796228907051e-01
-2.019103448629130243e-02 -1.543305008939470646e-01
-4.776636005196891605e-02 8.824282175148301377e-03
-1.083199103786746664e-01 3.715136086207833088e-01
-8.275727556957124254e-02 5.304718455249397557e-01
-8.253833318269396258e-02 9.288440669849684639e-03
-1.583414723812095470e-01 -2.698522153394875556e-01
-1.029295196364048842e-01 -3.726717181921774813e-01
-7.512164327337980674e-02 -6.678345998189491595e-03
-2.860544931527768120e-01 -3.469526558495374946e-01
-1.293569285334288388e-01 3.476111352658732834e-01
-4.546741686468921614e-03 -3.097021692940186144e-01
-4.070965225865452730e-02 5.350484350036992520e-01
3.891020716530534107e-02 -1.802346377944897549e-01
-3.924752625912571180e-02 1.567130214271374722e-01
-4.250231468846650540e-02 2.256563103750059140e-01
5.405489209737955603e-02 -2.454656116382993858e-01
-1.558018891979484621e-03 4.169171477021547112e-01
1.604688294447879915e-01 -2.598683993654183344e-01
-6.717218833309163140e-02 -1.089672218015893534e-01
-1.773736604246935883e-02 4.237536912867569394e-01
-1.402796861647955667e-02 -6.865843675943758551e-02
-7.429221860605894623e-02 4.983897307338578386e-01
-1.292970197752751071e-01 -1.991967694821905610e-01
-1.109540449574659138e-01 3.949907576872146997e-01
-5.799142928474571024e-02 -3.769799196688009002e-01
-1.554102203283534434e-01 -3.678886387520346468e-01
-8.801030539491863647e-02 3.004500303951061768e-02
-7.051538119510637748e-02 2.114676114001268759e-01
-2.391874285831865204e-02 1.462945097519224857e-01
-5.223112917407291000e-02 -2.592494026753389136e-01
-6.539186279047176642e-02 2.220494349492898589e-01
-1.770908480819711195e-01 -2.488870474605138217e-01
-1.472169343355068383e-01 -8.125370202954651511e-02
-3.111158112905226120e-02 3.044885946161455248e-01
-4.782062214782311499e-02 1.437295978115038508e-03
-1.569846026608895384e-02 1.589443244833755875e-01
-8.240677954517680592e-02 -3.696551864183104108e-01
-3.432103889671748731e-01 1.955871419254087140e-01
-3.779686054301284459e-01 -5.777878347609712861e-01
7.370075404982482899e-04 1.316397059461962560e-01
-8.852510615328795796e-03 -5.194176680133544277e-02
-1.307833647905742580e-01 -3.207489030323775747e-01
-4.360950872412840823e-02 -2.251191519516514972e-01
-1.292737382679992608e-01 -3.448634795672754216e-01
-2.322359325412830938e-02 -3.814690556805542809e-01
-3.674480155060286246e-01 -3.354866847278264452e-01
-4.054312064983935926e-01 -1.850323541899629720e-01
-4.561822633340680694e-02 3.238458235532104545e-02
-2.371000466610673901e-02 -4.303883602977516265e-01
-6.314168655180704692e-02 -2.027814421990072613e-01
4.695522144097650195e-03 1.130038304506900820e-01
-6.670139753091709756e-02 1.461057430463053031e-01
-2.404534272922198915e-02 2.359347568564245101e-01
-1.331296976192101501e-02 4.724922983478707650e-02
-5.352091494003680117e-02 1.161291659839063101e-01
-4.026238050225457860e-02 -2.958253531826497973e-01
9.643809416658144507e-02 -1.013201262540347758e-01
-1.975434490220839279e-01 -2.963839949737275686e-02
-2.311071641492537954e-03 7.779541936279762426e-01
1.358015540579238789e-01 -4.322694027379169746e-01
-8.969177310208048537e-02 1.690507312359228465e-01
-1.183911485921141232e-01 -1.246275752850510288e-01
-5.424112836964928297e-02 3.416080160192619397e-01
-1.297506492375315457e-01 2.938379071176902557e-01
1.210255321019944874e-01 2.811212745638791421e-02
3.217002543035629020e-02 -7.173160334649206216e-02
-4.965024411849961600e-02 -1.814639466067748952e-01
-1.897725837735481091e-02 -2.847320484073865288e-01
-5.850447621898082623e-02 1.404565133222147877e-01
-2.406031335905097213e-01 -8.628995633618412320e-02
-1.307970594782087437e-01 -6.475811777502062105e-02
-6.151362147787304419e-02 -3.219615474075451234e-01
2.671167384727275718e-02 6.546344819672453852e-01
1.387309718122234359e-01 1.425735818538267363e-01
-1.699957513042906973e-02 3.699398906107369545e-01
-1.018548606913447507e-01 1.498290450376414951e-01
-1.765374840820326321e-02 9.544937480770867566e-01
-7.291189354831979774e-02 3.489258489929784601e-01
-7.491396081297770071e-02 2.138406122933628750e-01
4.649565508192964047e-02 -1.146836239476197727e-01
1.374010542719068806e-02 -2.582685361636791535e-02
1.269828249848380386e-01 -3.713175668866821599e-01
9.513167798357469868e-03 -1.391184529077811594e-01
1.041852799555367665e-01 1.616808170655950616e-01
3.075110287989299765e-02 -1.134855885970083716e-01
-5.884718369466546140e-02 -1.235537065731007189e-01
-6.472459019419138371e-02 6.651194890464322274e-02
2.020695335491598521e-02 -2.499326525023093937e-01
-2.017619736358306770e-01 -2.167104074196598285e-01
-5.921584584270707385e-02 7.632325396833165021e-01
-2.475477540986091018e-01 -6.841497129978313385e-02
-1.045633196886199406e-01 6.150561622446859555e-02
-1.455353970567989375e-01 -2.489123622261255608e-01
1.786721268847402122e-02 1.680580923946562166e-01
9.392291512064576686e-02 3.688176242396574711e-01
5.158867550583702555e-02 7.634794977170032693e-02
2.183175643348054390e-03 3.492490841846502825e-01
4.643299728535218995e-02 -1.130280970361479120e-01
-9.088182527648273890e-02 3.652512268862680433e-01
1.175637369708736925e-02 5.492903402457226525e-01
-1.625556708550269236e-01 -1.123725758852012757e-01
-1.042271280277184131e-01 -2.276280872578575476e-01
-1.076542964062826568e-01 -2.416048439179074303e-01
-1.094558506271164355e-01 -2.436048771562130399e-01
-4.634453030339683033e-02 3.147153365868499142e-01
-7.120280287876283587e-02 -4.366129765024788778e-01
-5.882734247028559293e-02 -1.032263981168272532e-01
-1.207040404219616586e-01 8.151338976101256684e-01
-4.447207216999010670e-02 6.242337343044548348e-01
-4.532283632521494354e-02 1.138707648557457208e+00
-1.319724621494066108e-01 -2.966655098361195009e-01
-1.910725283854291245e-01 -2.534276977560018240e-02
-4.609357809967750685e-01 4.208914641036717308e-01
-7.190828786553031537e-02 -1.405161420784849513e-01
-7.486862837937457993e-02 2.244385231675747050e-01
-1.718431098560914971e-01 -1.717404794358146636e-01
-2.149338964643628114e-01 -3.930736115210601289e-01
-2.432907239160802260e-01 -4.259294020914665135e-01
-1.020431563437546041e-01 -1.041393562189796285e-01
-1.245279715131365345e-01 1.450423893488141103e-01
-7.624986692938293120e-02 2.623743718874959052e-01
-1.471688406559617246e-01 -7.218168482547933536e-03
-2.356593591574800139e-01 -2.462151564011687555e-01
-4.296029808462570321e-02 -1.501143390350496709e-01
-3.572592634304606607e-01 -8.096135150661100399e-02
-4.879902721267936894e-02 -1.512316370112899433e-01
-9.066150321359253694e-02 3.548726945689059109e-01
-1.238427441609842999e-01 -1.581170244569051475e-01
-9.961110562063760221e-02 -4.662238636627812349e-01
-3.313759564823062775e-03 1.517788167655338138e-01
-3.345892103420480823e-02 -8.823129596635159722e-02
-6.370675357917748860e-02 2.542189196983319910e-01
-3.720436428896798375e-01 -2.705257893400094815e-01
-2.763390317084575276e-01 -2.599505419785075322e-01
-1.896374969255912035e-01 -3.710225060578185019e-01
-1.919378882122477203e-01 -2.886094429467089828e-01
-3.234481311485157828e-01 -6.268697744585011167e-02
-2.103786324147587372e-01 -4.994096572322357375e-01
5.157479584620520280e-02 -3.312620790602590071e-01
-1.815475871584133760e-02 -6.686534454500825397e-02
-4.609276234442798853e-02 1.949034902274454639e-02
-1.710563090802066089e-01 2.222443439238497298e-01
-6.269733934768542682e-02 -2.313128576699858829e-01
-1.238552257572771986e-01 -2.094745869183731526e-02
-1.682399079981039824e-01 2.236281754850683312e-01
1.314891785146867637e-02 -2.437090082498748478e-01
-5.812005503442571608e-02 1.112279273743318753e-01
-2.868778067711732008e-02 4.176761847441034375e-02
4.192926803897554372e-02 -2.034971660208662048e-01
5.974714461364452611e-03 -3.940219471853718680e-01
-2.005769854502368610e-01 -1.678179225061846025e-01
-2.719362146307925943e-01 -3.105454252212498378e-01
5.809213182011160881e-02 -5.253308933162089689e-01
-4.225416313605367957e-02 6.582928443332794477e-02
-2.836402977072118720e-02 3.335501138563298218e-01
-1.435002819598632795e-01 1.689589847310035350e-02
-7.880530890677042710e-02 -2.250882471423616416e-01
-3.792352282917368228e-02 -3.285909340319297378e-01
1.847758901324104974e-02 -4.748088428860761656e-01
-3.165712060203896422e-02 3.130467532814611986e-01
3.196293823458054573e-02 -1.533131098335847042e-01
-1.642238598445263098e-01 -1.980006787982154237e-01
-1.647104703504486956e-01 -8.859192630019263603e-02
-1.523031915030667316e-01 -7.849142972351533243e-02
-1.658991705750999801e-01 -2.795595915773751994e-02
-9.706955863688324082e-02 -4.421270143055755497e-01
-8.067568938541355705e-02 1.736354827183879956e-01
9.807883829272762144e-02 2.058349472679757985e-01
9.397750516547700994e-02 1.761958395205942551e-02
1.986885222122036776e-01 1.333996378031745700e-01
1.981211778469232632e-01 -3.191117673931687104e-01
-2.501746561735139762e-01 -3.302673123251129716e-01
-1.792097569963826131e-01 -1.287404748576540248e-01
-1.050961733311998048e-01 8.413598963386417773e-02
-3.783310854228246756e-01 -2.501650934055375530e-01
-2.963633520556813172e-02 -2.686695880309699636e-01
-2.907785910253315662e-02 -1.254874885710244303e-03
-4.769209136896015305e-02 6.289200917246053901e-01
-2.207623042765800569e-01 -1.775824676363394472e-01
-7.195882110240611751e-02 -2.484716545886000716e-01
-5.893341116844535293e-02 2.638764236785733353e-01
-6.645044093158240794e-02 5.970389594335344663e-01
-5.157336221960625439e-02 1.135373487376607760e-01
-2.585153458173528596e-01 -3.205291706837265497e-02
-8.670915182818619837e-02 -1.775501974992540477e-01
-4.481207756077284360e-02 -6.140905584807598849e-01
-9.352400431371173106e-02 -2.826313241988486769e-01
-5.520610836125611209e-02 3.899616059759747344e-02
6.139888639994735969e-02 1.152036994170555079e-01
1.683039927041187767e-01 2.065438863288755200e-01
1.851411921190948551e-02 -3.604259469570552099e-01
-3.007580325182383080e-02 3.727265442783187499e-01
-5.272959450066302955e-02 1.941980732568246160e-01
-1.443607561376761550e-01 -2.098429860095660515e-01
1.098115142256023136e-02 -6.355561842024402830e-02
2.997696180995830517e-02 4.691101186580140525e-02
1.081568838873377680e-01 -4.496839997511794529e-01
-2.537399257068944508e-02 9.103204080100324447e-02
-5.004830025955181450e-02 -2.633380751388969543e-04
-7.692518696949307566e-02 7.964297606746761904e-01
-3.903910497774589622e-02 3.338725704488699764e-01
1.227147955088946502e-01 5.571408983121953762e-01
-2.768306786710126449e-02 1.018704659240495358e+00
9.353240343342457408e-02 -2.278560468340468104e-02
1.000164152074834306e-01 -1.512280718450309536e-02
-1.709957796337637781e-01 -3.200436912917620780e-01
-7.873392845927222605e-02 9.874402884637313582e-02
-2.106015322262547451e-01 -4.098711700035363448e-01
1.908523486477156639e-02 -3.599507915776818390e-01
-7.097605465462522578e-02 -2.875273955768073986e-01
4.377658362767406636e-02 -2.659693782958479913e-01
-1.653583125746643789e-01 -4.492660536767321133e-01
-3.999645704257582396e-02 -4.276711370400990697e-01
1.026882417102825962e-01 -1.392241527982259613e-02
-8.959447239549969688e-02 5.815746021158529899e-02
-7.400705730600462551e-02 8.950361369152796953e-02
-6.407641989143036954e-02 3.713723412009740932e-02
-5.927830458996949381e-02 1.956982242750893164e-02
-1.347226280984180069e-01 9.720423853875863329e-02
-3.013508639837799569e-02 6.497089559556706861e-02
-2.052854920056864096e-01 -9.790827968770780820e-02
-1.417814914699668805e-01 4.653895426106370858e-01
-9.752238674247215577e-02 -8.161856313164081445e-02
-5.287020816748258523e-02 3.712153107884434977e-01
-1.642354125691423417e-01 5.865970783273555256e-02
-1.628827498601873591e-01 -2.083763537762679530e-01
-1.762832818999130469e-01 4.382123170830976022e-03
-2.441867371912331275e-01 -4.278540649057805956e-01
-2.618816013357462280e-01 -3.699926232959903638e-01
-6.999205723828268166e-02 6.566592566826424948e-02
-3.038122776543828452e-01 -6.399022578651296644e-01
-2.996570881511882445e-01 -1.114292131832350097e-01
-2.788352770485807985e-01 -2.077337605081362448e-01
-1.735268186668325330e-01 -2.614562232676903020e-01
1.053351102270493889e-01 -2.285478292182760995e-01
-2.728628087256658175e-01 -4.847780044376097663e-01
9.239446443938717501e-02 -2.019579512152408496e-01
-1.132000309951148587e-01 -2.356334238295246797e-01
-2.848522269024340026e-01 -1.061177410259841886e-01
-1.032258834787514734e-01 -5.353330429990630357e-01
-1.031209695503465668e-01 2.610695001937655690e-01
-1.376932911607847698e-01 -1.544685841152653172e-01
-1.259500989417676187e-01 -2.706517352748192273e-01
-1.103785610206689805e-01 -9.291611621239145857e-02
-7.947961643771592199e-02 7.859760030250219076e-01
-8.424636117676956304e-02 2.163365947978104220e-01
-2.340208239492343190e-01 -3.155940808380292006e-01
-2.618392723151195534e-01 -3.780709201667762365e-01
2.206227710296893366e-02 -3.014984279108759990e-01
-1.476510314630987142e-01 -4.497884229811340284e-01
-9.953560855163127996e-02 3.106444261435625798e-02
-7.671219175675006441e-02 -1.836946425148686113e-02
-3.650354811755458784e-02 7.511320736124513786e-01
-5.288451815523477484e-02 1.464242875387064824e-01
-1.288137448396248219e-01 -5.301701902991350079e-02
-1.274528663371281290e-01 -2.868529042360556947e-01
-3.158675320755044424e-02 4.816080532967597638e-01
-1.082370595089810345e-01 -2.302788388540731868e-01
-6.036026466113034172e-02 3.028190683380409531e-01
-1.820974648578039534e-01 -1.598586533048582670e-01
-3.969983782939882216e-02 1.256463236672458184e-01
-2.339560138478508078e-02 -3.831798270533937067e-02
-4.787085586536361792e-02 2.769088375645524860e-02
-9.322664207670543213e-02 2.997307575175622296e-01
5.103002970614227418e-02 -1.171245878350270220e-01
-1.535911252141821670e-01 -3.889254751372303587e-01
-1.531018353426978340e-01 -4.139371652839816673e-01
1.437744890674615139e-02 3.966415976739944699e-02
4.882700291765188633e-02 7.688280778560287188e-02
1.148195684002495942e-01 -3.292533647686362586e-01
-2.308694406451997430e-02 -1.024893419321618315e-01
-1.676653022405279747e-01 -2.103898599142352832e-01
-4.665011148442874817e-02 -3.598489336676522488e-01
-4.993740806523696424e-02 -3.171790648641847898e-01
-5.787030518557342157e-02 4.772002607065011781e-01
-7.578085366343133289e-02 4.484285418329516659e-01
-3.449987445990615811e-03 4.242222321607922453e-01
-2.190643805278996020e-02 3.727956231201084991e-01
-1.234064955549729441e-02 7.252085463810763466e-01
2.060619415831532047e-02 3.039297591985479219e-01
-7.304544548633236378e-02 2.627204648123379060e-01
-5.225175945385622522e-02 3.227859551229457225e-01
-3.741163477588972663e-02 9.627443483425694726e-03
-2.350250814145401004e-02 8.637514504480980904e-02
1.196846232164653322e-02 -4.463002789907846157e-01
4.320512639994077142e-02 -1.426764254748589394e-02
-5.969895677577764792e-02 -1.600317420278672409e-01
-1.185742000139356073e-01 5.272506432188206471e-02
1.675279675923057598e-01 -5.808932782779181458e-01
-2.182199264415606299e-01 -4.164121668377558372e-01
-3.859135356891165575e-02 -1.444453897141934062e-02
-3.766515139801769607e-02 -5.032750507880923152e-01
-6.155080328598970529e-02 -3.742148237098352204e-01
-9.378012842527780335e-02 -2.272937463730949625e-01
-4.354097059242004880e-02 1.498174772396967946e-01
-1.275152332484477680e-02 6.068278471699611876e-01
-2.387117596940157085e-02 -1.222968589316389687e-01
2.373768698264641652e-02 1.928316977300310320e-01
3.099263708462394323e-02 8.313514101233640541e-02
-4.239059334748307428e-02 3.749149938844723029e-01
-2.716186724704872102e-01 -2.363329411095780319e-01
-7.109558476661982651e-02 2.506346403532299094e-01
-7.824158900643519987e-02 3.041918309668876219e-01
-4.157517395388644205e-02 2.053785764629898480e-01
-1.926486102380585083e-02 3.944025656968469518e-02
-4.863722658764160767e-02 5.839665241455280764e-01
-1.679161847069261804e-01 -4.570371089146487154e-01
-1.147923819246867982e-01 -3.947166022749513670e-01
5.983777094054013035e-02 -5.095576094953685464e-01
-9.271808843407930434e-02 5.546668394733795804e-01
-6.081058584381766191e-02 -1.144102342012222051e-01
-5.407695905703338579e-02 4.882726585300955491e-01
-1.463555664215404617e-01 -4.623189718517943803e-01
-5.052291954383331118e-02 1.939350157211175707e-01
-2.303558646195836071e-02 1.783672404639747022e-01
7.531894190664195632e-02 -2.741385177753663527e-02
4.456118381443813226e-02 1.856302429915169527e-01
-1.043782500398957036e-01 -1.233337749162264491e-01
1.026591705938849873e-02 8.064313452574931596e-01
-5.590622080390341558e-02 6.887753277765260584e-01
-9.984333581152907144e-02 6.006427587885291297e-01
-5.191148497352433833e-02 5.886494584079462467e-01
-8.024366317427052142e-02 3.579694068111943794e-01
-7.744417138356053665e-02 1.122602156711176163e-01
-1.315754773898464569e-01 9.701783376652636792e-02
-1.535161319167475669e-01 -2.772132607393373305e-01
-5.264910068264400111e-02 -3.210121759895825377e-01
-5.394350020986100197e-02 1.389481593808367388e-01
-2.595551044545105213e-01 -5.862904491974707533e-01
-9.767885594560715701e-02 -1.245183727329003398e-01
-5.869928968282957932e-02 -4.971984175009953877e-02
-1.016191459967594052e-01 2.924511215356812022e-01
-7.581929804592632549e-02 3.419159702683979285e-01
-1.605367182617217781e-01 -3.970919074953992434e-01
-9.242955467197444541e-02 3.770266755605606868e-01
-2.655951567941629288e-02 -1.249847250337441373e-01
-3.122141011503650199e-01 -4.863871090671182951e-01
1.546909873508218666e-02 1.012375926091136219e-01
-4.559275660572777861e-02 1.881996464018050874e-01
-9.433075012520582281e-02 1.284855827781659077e-01
-2.585765487295292597e-02 4.185950165557883462e-02
1.304660125534709385e-04 1.146240738924299229e+00
-8.864130436938429114e-02 -4.412453840029204599e-01
-1.385031367552556070e-01 -2.652720217305475359e-01
3.474122508936148407e-02 -2.520464751775381429e-01
-5.285842448838743574e-02 -2.289294127493578801e-01
-1.506488662267228655e-02 -2.035483636247737704e-01
-1.623761269647990002e-01 -1.422214590248050414e-01
-1.270427745335081238e-01 -2.075207187187749491e-01
-6.319142587799671251e-02 -6.849923970626706771e-01
9.075700671718443802e-02 -3.805039371669473314e-02
3.769499934350436371e-02 1.954683751093340138e-01
-6.855254295119131425e-02 3.588794990878840241e-01
-1.607899821176549116e-01 -1.777583438859608733e-01
-2.299510941651389251e-01 -2.617534809170418142e-01
6.458661679787289223e-02 -3.578201867305708106e-01
6.230961033699839065e-03 5.970495000081830206e-01
-1.083392286532910143e-01 4.116436853914346439e-01
1.378359906469865323e-02 -2.674070924254620119e-01
-2.057672522871461518e-01 -3.100292642387342257e-01
-1.656762944172080754e-01 -2.285750277591074853e-01
-1.040616653530976599e-01 9.771285453838526869e-02
2.766412207135270085e-03 5.230366459589529116e-02
-1.036585701408892501e-01 -3.118409808843629061e-01
2.197148646837410874e-02 8.369005053147038353e-02
-1.004340395979267352e-02 2.250433717605420103e-01
1.192625135594914745e-02 -5.204619861333924513e-01
-1.175435721990712445e-01 -4.458209926549864810e-01
-1.446044256581308918e-01 7.704572781838553430e-02
-4.541574980126467792e-02 2.083239763742812389e-01
-1.441665667295458642e-01 1.525923129257941713e-01
-1.509706301026524089e-01 4.596600291011656569e-01
-1.221574625064408282e-01 2.465829112819729330e-01
-1.036613434484304347e-01 3.231683927535669021e-01
-6.489196349548481679e-02 6.327233393102369430e-01
-1.009450920720794953e-01 2.937599515209098899e-01
-7.065477108768206116e-02 2.365716365744902072e-01
-8.427100108278498536e-02 4.165862163642493066e-01
-5.676198215945887915e-02 4.594406963004616373e-01
-3.206547501511630704e-02 -8.361627008837119179e-02
-3.464885904661238469e-02 2.810137445545558554e-01
-3.641555718346044940e-02 3.524614256739249663e-01
-6.800787400075500311e-02 -1.149870424351474504e-02
3.296938969783811541e-02 -1.151413223568455990e-01
-5.365300577731554887e-02 1.516287599982684142e-01
7.435356641505888597e-02 5.746541577700692294e-02
-3.928900718147104038e-02 8.505820910743459029e-01
-4.606658224578043248e-02 -2.245502963565077781e-01
-6.712612828782028862e-02 -9.117313181590817883e-02
1.729944037196762957e-02 -1.599202528637220788e-01
-9.228934972565089323e-02 -1.294661887045267523e-01
-1.853719511013975640e-01 -4.056845693252981722e-01
-7.431458461153087058e-02 -4.180884488312374136e-01
-8.345267467960609808e-02 3.497693073249136253e-01
-1.238916589067353691e-01 -4.801736417647879951e-01
-1.296214878997743736e-01 -4.901159856303166640e-01
-8.175147941792146322e-02 -2.267324031455209832e-01
-3.076732144787157341e-02 -1.815033441432341021e-01
-1.444786290278035623e-01 9.582854926000559936e-02
-1.220052703625027629e-01 1.936956002560646234e-02
-5.363932398997429962e-02 3.305911720052065461e-01
-9.830511321452481410e-02 -1.029021111091197455e-02
2.705595946724334219e-03 -1.593090102380849415e-01
-7.381778859944465587e-02 -4.829443021176841634e-03
-1.002683475771947857e-01 -1.824650042014138718e-01
-7.993109335962189643e-02 4.906493082493978974e-01
-5.325316081051018058e-02 1.742433622664417425e-01
-1.459853084798209966e-01 -5.155585223300259701e-01
-7.684983591783769996e-02 3.303369003034151152e-01
1.623062649016154824e-04 6.554096518395757798e-01
-1.211427423497315747e-01 4.377435823382950369e-02
-9.535624464155313673e-02 2.982839339629468345e-01
-5.468999642125157989e-02 2.702590972448264406e-01
-4.279693587083056167e-02 2.504804225909145268e-02
-1.033503346303688702e-01 3.248247890701271012e-02
4.235979375588194706e-02 -1.820603055546252402e-01
7.047073599934952463e-04 1.765325882668034030e-01
-8.142142202502543336e-02 1.361511473644566039e-01
-2.145215399122804220e-02 6.098993979707344470e-01
-2.347789011701540904e-02 2.098013318840802888e-01
1.816197172743620747e-02 2.088360926414289942e-01
-1.061003537045247802e-01 -8.463348753892922793e-02
-8.244985421262640557e-02 -2.626540867600252183e-01
-1.797835041056785807e-02 4.588850166909922978e-01
-6.178977019415807237e-02 -2.112787152631639964e-01
-2.871473273011736216e-02 -3.725474088808639062e-02
-1.102702451377821913e-01 -6.892721733528828221e-02
-2.835786217463454398e-02 -5.847280586530111818e-02
-2.241167373954875142e-01 -3.169064843071002779e-01
-7.699724809307186002e-02 -2.048225522524945996e-01
-2.049198677232545451e-01 -1.214313328486970600e-01
-3.502796807005545410e-01 -1.068420759070357606e-01
-2.657782145817078612e-01 -2.275928329591839772e-01
1.031746569864457758e-01 -4.444975652131355481e-01
-1.252615440233600941e-01 1.194748356135277856e-01
-9.814598957180321881e-02 4.616989723445446003e-01
-6.761861124194712414e-02 -4.986473699575150742e-01
-3.573526926588427299e-02 1.851559675302156052e-02
-1.119611987310724366e-02 2.625316705439180165e-01
-2.090712065934609842e-01 -3.831615397826843572e-01
-1.009455472552137495e-01 -1.915396061477775969e-01
-9.508713667649597301e-02 -2.484006272369720936e-01
1.544516634297383138e-02 3.052199244140350043e-01
7.712481356190070692e-03 -5.252916582761650854e-01
-4.282631563805459063e-01 5.191152245972936452e-01
-2.046004965550111271e-02 4.603566185720824738e-02
-1.594730574525995426e-01 -2.205459376966992235e-01
-1.053869051975579035e-01 -3.293143145997492471e-01
-1.002759785179828111e-01 -5.137322136549609120e-01
-9.577128282626515277e-02 2.428386268835784970e-02
-3.195287765951929787e-02 3.409919984799691384e-01
-4.036929084572443704e-02 -2.187289118265332011e-01
-6.759311630954602246e-02 2.825749480416140380e-01
-1.838651084283719206e-01 -4.117881027971536656e-01
-2.006619026495955194e-02 9.308070485804637029e-02
-2.063932265777000327e-02 -2.180575639236224106e-01
-1.850923176646229740e-01 -3.368670525112147374e-01
-6.569522501149009652e-02 -3.197654785045460635e-01
-1.430150865674185701e-01 2.374349728858827502e-01
5.357864001284562416e-02 -2.426792524243915478e-02
-1.784346013762248134e-02 2.118811811617504759e-02
-3.052512096491822799e-02 -5.859365818964715200e-02
-5.986754830423919593e-02 -3.571944014491642561e-01
-3.296521523854429869e-01 -4.314130329341374637e-01
-1.341351370313661334e-02 6.223398862908013918e-01
-4.891055638439283093e-02 5.549969824078844205e-01
-8.099507469632291623e-02 -1.187659029823671941e-01
-7.066527793035155824e-02 -1.721649268479678030e-01
-4.775580840669433474e-02 2.616066146781693691e-01
-7.410821111801910166e-02 6.363532335143429197e-01
-2.407565151083450594e-01 -1.575678162864707077e-01
2.824011420063211042e-01 -3.627090954895345054e-01
-5.501011039672740882e-02 1.939827263446220612e-02
-7.746928092559116075e-02 1.669449015207956355e-01
-1.536520864187768121e-01 -6.716009063849505412e-02
3.151305506953989977e-02 -1.992176651626548778e-01
-7.834666854214791809e-02 -7.919775783766418165e-02
-2.767674624601593192e-02 3.506492755643049186e-01
-1.352450748432446892e-01 -1.497206703195785860e-01
-1.613987127343347872e-01 8.080467204281571725e-03
-3.250152636386843819e-02 5.761477609430731839e-01
6.771671625446141866e-03 -1.006828109638379931e-01
5.595320899905345535e-02 -1.189393210415579452e-02
-7.702783744216387674e-03 -4.324401673151765380e-01
1.528014807770480266e-01 -2.069341740908649252e-01
2.554746916286751435e-02 -1.429748974530774541e-01
-1.862992984136623009e-02 6.344033972102293417e-02
1.415826791960206332e-01 -5.239711487295508618e-01
-4.791862123518190325e-02 1.178215442920435840e-01
-4.551610140624388900e-02 -3.591463912447958456e-02
-2.913921048699291694e-02 -4.467336294495959370e-01
-4.311377916416635203e-02 5.483979522101584125e-01
-1.650444929773441094e-01 -2.558598799002713697e-01
4.166337952625248642e-02 9.248090845227982526e-02
-1.295496083179182301e-01 -3.555902881720999220e-01
-2.873792330218303825e-01 -3.941568318804036242e-01
-4.059745034666911723e-02 4.620960680164083456e-01
-1.018213013222311059e-01 3.079698802606071761e-01
-7.389380267666317836e-02 1.098591085054861693e+00
-4.857959182317016927e-02 -2.880863325081190474e-01
-3.220605666699052905e-02 1.332170720276961706e-01
-5.078486023470742822e-02 -1.572093699697182656e-01
-1.492061480861256451e-02 6.321013238556973945e-01
5.124020951100965310e-02 7.517808341354412227e-02
7.913258573580581046e-02 8.114372551865613181e-02
2.115296505619678087e-04 -3.967062933960319171e-03
3.635364879535502892e-03 -6.042128141703734245e-02
-1.202150800432756628e-01 -1.540458028672513358e-01
-1.446452561461211983e-01 -1.539100943311365044e-01
-1.470546091874018815e-02 1.351469098083756482e+00
-1.617440766256193763e-01 -1.443689288948917238e-01
-3.119743907050671894e-02 7.354097199894731318e-01
-7.244467502378650059e-02 2.990832465057624567e-01
-5.277109009311901910e-02 2.051562610543845866e-01
-6.117025448398905052e-02 4.247367694522436454e-01
-7.962218753729181919e-02 -1.819463705978166534e-01
1.224832109198315672e-02 3.294287942299587990e-01
-7.354160386398941873e-02 -4.043600185474333641e-01
-4.659096272388625615e-02 4.373610046038373667e-01
-3.744900925831019106e-02 7.060022623008697096e-01
-1.105146638512355117e-01 -2.961566776092091069e-01
-1.239164737480746847e-01 -3.483942629730690799e-01
-2.032809449342540820e-01 -2.290774742110644191e-01
2.196446675400368365e-01 1.208508249275075663e-01
-6.234007826247407041e-03 -1.024687091858595966e-01
1.497647267326003562e-02 9.429073470552625791e-01
-1.531053787191179461e-01 -3.548019481445114920e-01
-2.082992526305743955e-02 4.596321737717153355e-01
2.287906496972229309e-02 1.964477578741747887e-01
1.697653864443758043e-01 2.821932383169233338e-01
8.790807304348632889e-02 -3.733732315742421815e-01
4.725362940361178127e-02 -3.572356560535167591e-01
-9.167561735466259187e-02 -1.069602430679863492e-01
9.789266001288321473e-02 5.286615595564319037e-01
5.451816959937786505e-02 8.634667752473152991e-01
1.740632244027882081e-01 1.742966783197294478e-01
2.913350659308666657e-01 -2.029028640411547346e-01
3.676453831653330173e-01 -4.710531239718238616e-01
1.075371690774410416e-01 3.253398529980719989e-01
8.853944026674236134e-02 -1.095435347063822284e-01
6.429727115490496692e-02 -3.586031320497737873e-01
-7.593258421520962531e-03 1.205598463731474140e-01
1.802127207833892006e-02 -4.371022589615057297e-01
-1.042021903572138558e-01 1.928188256727822458e-01
-1.087767661614453263e-01 1.870811422325640017e-01
