# mf af
6.668181134526830078e+01 6.508470545846355426e-01
6.660161723567458125e+01 6.470268008384670866e-01
6.648432408833906493e+01 6.501475650608846690e-01
6.237712778171969319e+01 6.693352898317060928e-01
6.222529115185520254e+01 6.633446108713902944e-01
6.220811415050182802e+01 6.660144320119755212e-01
6.222700330760164178e+01 6.674168983161278268e-01
6.267696119138537370e+01 6.771521707475324225e-01
6.262701234431835218e+01 6.763526953232273931e-01
6.277940828244135929e+01 6.766566801464467540e-01
6.267828946604254980e+01 6.776876466854003800e-01
6.222668636295061617e+01 6.559809092381743145e-01
6.536454718554838905e+01 7.119915104419195506e-01
6.407222891278527754e+01 6.649194916249686615e-01
6.453402970170624542e+01 6.604645979093112240e-01
6.487379201947999263e+01 6.631791513641008828e-01
6.444898271305339676e+01 6.651959061631779191e-01
6.448132076163015824e+01 6.642820766572009594e-01
6.330985939991506939e+01 6.760479924301955323e-01
6.324763981818290404e+01 6.664228394880452599e-01
6.313004021404537980e+01 6.631068062964818877e-01
6.304280418297883415e+01 6.668213574693836465e-01
6.232938603121305476e+01 6.723095990694938351e-01
6.221452495705197094e+01 6.644639372956102630e-01
6.197773863419021723e+01 6.580276101140816181e-01
6.228704643688040221e+01 6.692178939006964145e-01
6.244233009285441227e+01 6.674601427001937148e-01
6.244480949822128935e+01 6.690396250189335481e-01
6.256140467586935472e+01 6.629460313709283348e-01
6.249892661856402043e+01 6.649055761939992593e-01
6.235488043346845188e+01 6.768213359098201876e-01
6.236813741966034286e+01 6.772250024622007425e-01
6.228927046485076602e+01 6.780988903385676281e-01
6.224888040361504693e+01 6.752713060389136102e-01
6.630890316743412427e+01 7.344317830406225101e-01
6.223764569997606344e+01 6.739819543992932038e-01
6.750825958090717904e+01 7.187799476392443543e-01
6.142863793789230442e+01 6.604550938080165912e-01
6.146883662149015493e+01 6.591268633085883843e-01
6.280183134327273820e+01 6.773002550783905340e-01
6.773967435211712029e+01 7.300918284046350459e-01
6.327117310877360978e+01 6.903323259681463098e-01
6.535682513421818385e+01 7.270103945516095401e-01
6.552500904860835362e+01 7.345730426723742212e-01
6.533280619600256500e+01 7.307722431573333566e-01
6.933155933196270837e+01 7.732083395745412702e-01
6.536261637449084105e+01 7.277256845192718870e-01
6.531844651040046301e+01 7.272913580497769592e-01
6.536305509521488943e+01 7.278017110798561395e-01
6.541174796948175185e+01 7.305408644284824282e-01
6.532392685297557477e+01 7.287262373470418941e-01
6.548359933824107770e+01 7.297687140709635534e-01
6.293493852158354684e+01 6.955927488438079509e-01
6.546583232515459372e+01 7.334106511508723392e-01
6.529871806047725613e+01 7.279857601491436236e-01
6.756053818161444724e+01 7.558984848947697399e-01
6.544200064563065666e+01 7.243828406550000265e-01
6.632302981104174933e+01 7.370905290372001817e-01
6.695993030478163632e+01 7.322352234863803710e-01
6.600917429188197616e+01 7.470573478298527803e-01
6.630118346862802525e+01 7.508006513510956381e-01
6.569766161486629130e+01 7.134643856424999209e-01
6.570950014104184334e+01 7.161681857798409823e-01
6.569495495440830268e+01 6.991164035663048892e-01
6.589561753443214798e+01 6.961519143303128709e-01
6.234903164128071751e+01 6.801364423612582533e-01
6.242835572982225756e+01 6.812526001843063339e-01
6.267091948159898607e+01 6.799824009598646191e-01
6.130339450195277351e+01 6.612490106322360672e-01
6.148222593572259598e+01 6.692568082759281500e-01
6.142530835131579181e+01 6.674149700120389772e-01
6.158331962605335974e+01 6.637433570244534176e-01
6.542955950519160524e+01 7.143786171912128724e-01
6.558551952428108223e+01 7.167323776536541624e-01
6.553493584328491295e+01 7.174451216662650621e-01
6.127827949700002108e+01 6.546619620710720788e-01
6.136123085994032778e+01 6.620770777438709231e-01
6.143664895771549084e+01 6.624746348855484745e-01
6.484645471722205912e+01 6.964871489253831038e-01
6.481985813649697548e+01 7.014623997518008025e-01
6.497422333048290000e+01 7.028584986157291326e-01
6.519640983175523274e+01 7.055066303427978136e-01
6.123137480238931118e+01 6.509260484561002480e-01
6.518713718944667335e+01 7.043830505283876775e-01
6.506330729984318850e+01 7.011130677773703690e-01
6.480623284725780309e+01 6.975448990451310616e-01
6.470916894887966464e+01 6.971616092766170780e-01
6.509594530273074042e+01 7.025345075168373254e-01
6.279493051956677618e+01 6.857974025475671587e-01
6.279323456176219764e+01 6.856069183777352416e-01
6.291112362741525033e+01 6.869962222125622908e-01
6.164548753565317440e+01 6.669709531144919490e-01
6.254602197345872128e+01 6.727883056576402510e-01
6.512954821041347486e+01 6.319037604441719580e-01
6.488578702483670213e+01 6.305537909651821593e-01
6.553994269087594660e+01 7.285890417000967512e-01
6.416067469282830871e+01 6.311581049109543651e-01
6.551625235921251544e+01 6.190389510424302300e-01
6.312255972647813707e+01 6.355077291041578702e-01
6.397554302095171153e+01 6.990340390308279472e-01
6.399558089975636221e+01 6.998137424602682843e-01
6.412803962348263553e+01 6.964187929474587868e-01
6.417425165982260182e+01 6.925709147609788729e-01
6.353713437773553352e+01 6.907869159589118402e-01
6.386394455581039153e+01 6.905205449971655307e-01
6.402838113283121402e+01 6.859003699526223796e-01
6.541055195753014573e+01 7.108703110269943837e-01
6.493412095263387585e+01 6.512991917455054347e-01
6.460193434125768874e+01 6.497987000554650283e-01
6.342880067357337737e+01 6.836830668689325430e-01
6.428106007711052428e+01 6.936605576077190527e-01
6.795413633168737988e+01 6.471701746137693556e-01
6.696672661435357554e+01 6.705405975296326870e-01
6.630578196391658707e+01 6.606874605735508776e-01
6.687869043271155078e+01 6.606639198139542257e-01
6.654970412164684035e+01 7.027622269847014769e-01
6.980646926140858000e+01 7.622001151513080330e-01
6.940204650281474130e+01 7.586355802678467208e-01
6.881475330161146076e+01 7.558534604116919908e-01
6.873225673415484493e+01 7.545461657973908665e-01
6.880358229723950103e+01 7.563212464393610501e-01
6.580714079245318260e+01 6.896645330021016207e-01
6.919481482154027674e+01 7.607164216232482623e-01
6.561241415128195342e+01 6.876084380798030971e-01
6.466017366863442817e+01 6.735469853621000036e-01
6.386859761953683545e+01 6.741704284455883878e-01
6.479205135547212535e+01 6.645323325094673050e-01
6.532364467094018323e+01 6.656554619969279329e-01
6.533559222418969625e+01 6.664054544903285082e-01
6.315961971641288386e+01 6.178812135321601895e-01
6.490233324703797280e+01 6.668399106257392184e-01
6.476814581841227891e+01 6.674186528786322237e-01
6.492187705435810585e+01 6.655239419938067114e-01
6.509345687088131172e+01 6.623563893543129577e-01
6.501602738413041038e+01 6.692370284741170350e-01
6.501993782943108613e+01 6.691043863470689246e-01
6.507305007971197597e+01 6.702271155342209852e-01
6.170069712444848165e+01 6.587679321775614660e-01
6.446994040992595387e+01 6.653345585165882925e-01
6.444448181123004815e+01 6.625773687839239257e-01
6.081070021669345493e+01 6.417369454538522922e-01
6.080021578096096846e+01 6.425071543985670930e-01
6.085759151913239862e+01 6.432946813098893157e-01
6.082298616936292035e+01 6.420454120707616008e-01
6.073813312866924718e+01 6.422713088265233905e-01
6.406103221081400534e+01 6.731477125184496257e-01
6.773937825429693760e+01 6.530365330720241390e-01
6.604571228913735581e+01 7.069796133225771939e-01
6.620552613652694163e+01 6.999969034103155074e-01
6.524934045146702033e+01 7.034211202813352992e-01
6.584847156544866209e+01 6.962531677742616054e-01
6.603743605296278929e+01 6.899497242087293536e-01
6.599244218073056345e+01 6.879009976824442818e-01
6.618312051128236817e+01 6.885675769151524683e-01
6.597541682534796337e+01 6.859311097974424287e-01
6.571787649071963244e+01 6.895122547724304995e-01
6.574530486088394809e+01 6.898787642894704808e-01
6.544923902564181617e+01 6.819571957745268476e-01
6.553166346429593148e+01 7.130105366532211164e-01
6.577497222477121852e+01 7.181320622953396571e-01
6.513215135831114821e+01 6.894022121269626213e-01
6.495391792662076114e+01 6.873821292703593544e-01
6.482511077286358159e+01 6.875993370032160712e-01
6.461388114536310923e+01 6.846601326434704760e-01
6.456900106222926183e+01 6.820920029715153987e-01
6.472447876732508121e+01 6.800397856119099194e-01
6.346834232457688074e+01 6.938835315090806644e-01
6.352237741788407277e+01 6.952493399327769330e-01
6.326695282161407619e+01 6.874143582221142745e-01
6.296299908596677142e+01 6.859968255702107998e-01
6.419459703188982758e+01 6.740949558982248790e-01
6.420232480722908974e+01 6.731235778299753392e-01
6.276646737250284502e+01 6.824221848486199393e-01
6.295193420395267481e+01 6.885373155447670479e-01
6.393321622256101477e+01 7.008060841609227154e-01
6.386170774253497484e+01 6.984564192337364696e-01
6.760578041683854167e+01 7.127106263072864323e-01
6.325822259851796048e+01 6.927245275007503089e-01
6.305885873080039516e+01 6.896328357169235757e-01
6.301663411712696927e+01 6.880311175008250180e-01
6.325760474293105062e+01 6.890311191779486810e-01
6.311580042414279745e+01 6.833083525094885147e-01
6.934396057527857238e+01 7.475774587342928212e-01
6.955975891303882008e+01 7.474093752543514713e-01
6.334946703939039025e+01 6.843335683891842436e-01
7.088294358227174996e+01 7.547736756257280577e-01
6.459758763761499267e+01 7.139477490792547343e-01
6.517942993986868316e+01 7.161355493753229773e-01
6.517705202484953020e+01 7.107979543699246561e-01
6.496367454970490485e+01 7.106120263185536912e-01
6.481540782943676504e+01 7.084336389423842029e-01
6.340727474114137863e+01 6.692969354189458597e-01
6.488497334544244666e+01 7.135520379129562940e-01
6.485511431789889514e+01 7.096241218504655279e-01
7.283751991766840206e+01 7.901434855677061941e-01
7.268675757870072118e+01 7.896870595213535404e-01
6.482942222963976064e+01 7.049545387126355811e-01
6.482422378717180322e+01 7.050142591544378279e-01
6.769176205046520067e+01 7.460244799204246435e-01
6.799805456618383914e+01 7.454409744222295631e-01
7.250943867436059520e+01 7.898854259879194428e-01
6.810408520993472337e+01 7.514869129124411851e-01
6.474308466203048340e+01 7.223687846170806504e-01
6.718892359102338219e+01 7.365361549029252330e-01
6.779518357866234624e+01 7.394476004969438021e-01
6.803742858727076737e+01 7.342760431001463806e-01
7.092665224610178143e+01 7.478688892431394342e-01
7.091967075634201478e+01 7.479228491248144373e-01
7.099163293223688243e+01 7.439712800978589557e-01
7.095346140567025373e+01 7.464272596989592889e-01
6.358561538050918216e+01 6.899124063452665157e-01
6.747831077875599703e+01 7.349564366187788522e-01
6.800673451334631636e+01 7.376075391578594820e-01
6.781420348729095338e+01 7.370547547981454173e-01
6.748311045280746612e+01 7.370403257847838452e-01
6.772388864291865218e+01 7.340812549825184163e-01
6.727553176209822539e+01 7.322116620615081173e-01
6.661871459973833964e+01 7.199733126783494086e-01
6.684646537339199313e+01 7.116810947208787042e-01
6.680411662766245229e+01 7.210655087550085218e-01
6.672384323235482384e+01 7.224016231664317500e-01
6.692576251234183360e+01 7.172777422435859807e-01
6.685381620734042940e+01 7.138741006343849449e-01
6.726472657301773950e+01 7.185029493441508208e-01
6.565801681892823183e+01 6.386246031317112104e-01
6.713564031689239187e+01 7.107977179991505912e-01
6.728921658325859312e+01 7.173473153492601062e-01
6.724939908564586233e+01 7.231409104768372620e-01
6.436286063905077981e+01 6.815620924837345607e-01
6.434476220385082001e+01 6.826165076155703559e-01
6.431244117938663862e+01 6.783495853965794131e-01
6.427633829092283690e+01 6.718105158739153815e-01
6.670445318146229852e+01 7.155678684906269238e-01
6.673542838775736641e+01 7.150470989826344104e-01
6.639155548867503853e+01 7.043937283415031558e-01
6.658811873343324805e+01 7.040341394247099371e-01
6.688571848262256481e+01 7.050648729401464143e-01
6.467911578418993201e+01 6.978569420216814700e-01
6.616605218225420515e+01 6.761830660877902188e-01
6.458823019766748530e+01 6.978048493652985185e-01
6.455980921372824355e+01 6.984422508601696444e-01
6.472203965838104978e+01 6.668745183101595364e-01
6.560645182055918667e+01 7.108331687496604046e-01
6.477794530641189397e+01 7.029099462186869651e-01
6.477026307120894444e+01 7.029694820158182145e-01
6.790043939932412798e+01 7.507978149988208116e-01
6.782037315225713314e+01 7.485132241326734048e-01
6.393414092612016475e+01 6.946594332302101771e-01
6.148870638128093447e+01 6.548608056205035277e-01
6.797728387225654956e+01 7.475561575195494024e-01
6.631043372063308539e+01 7.271512269495796765e-01
6.695070404487202609e+01 7.267254086607710661e-01
6.636696072629659682e+01 7.285157716360514124e-01
6.151942963402287035e+01 6.556299444545575783e-01
6.670062116783986994e+01 7.287649515812697487e-01
6.661327681622773866e+01 7.277658876108362707e-01
6.665177943183175557e+01 7.278028380852160639e-01
6.665987786737292708e+01 7.275727136236515014e-01
6.667978389670926731e+01 7.276561116807176433e-01
6.661418430780118172e+01 7.281855720403217491e-01
6.664278285949075098e+01 7.281099424269812381e-01
6.662528313743868580e+01 7.293918196467158443e-01
6.703746829040215971e+01 7.292698653565216071e-01
6.251765441260108958e+01 6.815115029336311636e-01
6.636290280265728825e+01 7.287197496542557884e-01
6.253474494258619387e+01 6.842967019516922322e-01
6.635715177165482714e+01 7.210242162383839748e-01
6.251689038600991921e+01 6.833879872069222872e-01
6.465883987438741087e+01 6.960063021494331537e-01
6.476838023253912979e+01 6.982576138271427979e-01
6.488823585059330412e+01 6.965097624865234094e-01
6.472691855559520491e+01 6.873560100893433278e-01
6.462862178333739394e+01 6.896218568132602700e-01
6.466344769544234339e+01 6.857532169325365468e-01
6.471425503062903317e+01 6.843989146658219225e-01
6.471479044559616511e+01 6.848584196171970673e-01
6.435611957312153208e+01 7.010569175131117214e-01
6.474849222234652757e+01 6.956946230383410645e-01
6.508532152532993109e+01 6.989164231736116895e-01
6.612984900571620983e+01 7.160736407585766017e-01
6.597499983138160928e+01 7.099538405046769141e-01
6.612855413815708516e+01 7.098875916986816526e-01
6.624217956714619504e+01 7.067147278527136089e-01
6.627505265452263927e+01 7.081692126469362192e-01
6.612741298323967953e+01 7.062377531479179238e-01
6.608152123498690855e+01 7.071868473447698866e-01
6.608713213011139942e+01 7.136751837828114731e-01
6.611130776118719155e+01 7.135576421368930999e-01
6.608329890974388832e+01 7.137566572593692094e-01
6.251631666913503693e+01 6.556778404177210362e-01
6.180314230571221401e+01 6.680989601448725779e-01
7.313348329177478035e+01 6.754659418485138289e-01
6.420845979448034768e+01 6.921458917837485236e-01
6.435575901454035375e+01 6.978569822213446239e-01
7.150691104186296343e+01 6.864891610105706699e-01
6.441735788198089097e+01 6.924798471446607095e-01
6.434682783522548277e+01 6.900021999799847983e-01
6.455070470903868340e+01 6.706621627107914874e-01
6.920370567690278563e+01 7.070337168303620912e-01
6.382402344953453621e+01 6.612918449142345390e-01
6.385085329361800177e+01 6.598054165733548970e-01
7.490811253390742763e+01 6.623775976454109315e-01
6.327378639983304254e+01 6.650531449335289613e-01
6.293471819477706930e+01 6.669468530717682642e-01
7.277441566187141575e+01 6.857273604815211643e-01
6.317142306511723859e+01 6.657828452284385579e-01
6.286071558378586843e+01 6.675946229534810428e-01
6.310895359088345913e+01 6.621627713214920385e-01
6.291277795821653740e+01 6.596370757250799022e-01
6.333990763422234949e+01 6.591760708813207970e-01
6.313603297797003222e+01 6.618925752953895847e-01
6.303457743255334833e+01 6.573623993851237524e-01
6.294168047408809485e+01 6.586255500238967775e-01
6.298875925388603747e+01 6.502487565881120979e-01
6.315726615637514385e+01 6.415830800415810442e-01
6.815538783045414561e+01 7.551871916900011472e-01
6.552805952665121936e+01 6.838186600058193676e-01
