# azimuth cos_altitude psi t0 logA0 f0 tau0 phi0 logL logPrior
2.378892418911421114e+00 8.017924122501169926e-01 1.073549399899809798e+00 5.085034807424321408e-03 -2.040707830290737590e+01 2.572393475626878967e+02 2.882510827446345836e-03 3.687587469023834719e-01 7.703735649037063122e+05 0.000000000000000000e+00
2.218075012289847603e+00 8.171698431566463139e-01 2.254790037541749115e+00 5.082607619841858666e-03 -2.046977832799161234e+01 2.521218346598574556e+02 3.756672066405324778e-03 2.683302463346588507e+00 7.703735755636922549e+05 0.000000000000000000e+00
1.867445630914353227e+00 8.134544540643128263e-01 2.999488779580380959e-01 5.332214259752895459e-03 -2.046333058974662578e+01 2.338189769801506088e+02 3.520760034277626259e-03 5.099863332635102608e+00 7.703735862361474428e+05 0.000000000000000000e+00
1.754359540069572843e+00 8.908962714298540586e-01 2.509897411234059295e+00 5.307384342444681179e-03 -2.039951038407444983e+01 2.371640905825755112e+02 5.702899272350733101e-03 2.562911957797163964e+00 7.703735885260818759e+05 0.000000000000000000e+00
1.805092898195350237e+00 9.650018201280894381e-01 1.652521948609584790e+00 5.101152245100111504e-03 -2.031780017084347989e+01 2.313012021134031784e+02 6.750518699304723126e-03 6.275873960716307209e+00 7.703735932146477280e+05 0.000000000000000000e+00
2.001958409542529349e+00 8.342143110149776719e-01 2.209179648377078919e+00 5.088915479073313416e-03 -2.061027695263481263e+01 2.344708072054014281e+02 6.858464482916158331e-03 2.259678998043848974e+00 7.703736111451981124e+05 0.000000000000000000e+00
1.650554565320486944e+00 7.786991385875158267e-01 2.398584504037369225e+00 5.028017084878485393e-03 -2.051119669772919352e+01 2.334603073770887534e+02 6.791304586932728725e-03 2.769821778486905917e+00 7.703736331139337271e+05 0.000000000000000000e+00
2.222459498158805946e+00 8.332371021680646805e-01 2.349823074153353009e+00 5.060125460943173774e-03 -2.039416442121239115e+01 2.421055256760784573e+02 3.749857476784860394e-03 2.523337897296100252e+00 7.703736449295117054e+05 0.000000000000000000e+00
1.523405936445549891e+00 8.284632602805187540e-01 2.117852335131258812e+00 5.051544032552056362e-03 -2.040132774594258080e+01 2.585013577266106495e+02 4.953600492499401348e-03 1.213703907233687707e+00 7.703736572260032408e+05 0.000000000000000000e+00
1.878731150993400822e+00 8.243113714813480319e-01 1.857123882997722575e+00 5.119765339950141901e-03 -2.042858775889387246e+01 2.615014330293753915e+02 2.869120485436321959e-03 1.265210753498857477e+00 7.703736650539278053e+05 0.000000000000000000e+00
1.781762498808087347e+00 8.465202227989999662e-01 9.656018903458564173e-01 5.304244776555724732e-03 -2.045937864296884356e+01 2.412791802874787095e+02 7.191456453356045997e-03 6.031698524069122769e+00 7.703736658686725423e+05 0.000000000000000000e+00
1.413913504157050749e+00 7.987944742706057921e-01 1.491011266403331259e+00 5.041431163853338747e-03 -2.057889434926577366e+01 2.480316289664292810e+02 7.386897738339556069e-03 1.356305910026809336e-01 7.703736972539501730e+05 0.000000000000000000e+00
1.860834517426080525e+00 8.956186689547446234e-01 2.713197812531772168e+00 5.096212190177682767e-03 -2.016275531078622407e+01 2.400563373291968787e+02 3.689450096157621296e-03 2.734831058104776336e+00 7.703737006865656003e+05 0.000000000000000000e+00
1.331069948661838920e+00 7.956778655351766094e-01 2.399464866293961496e+00 5.117359904828723376e-03 -2.065492900437138957e+01 2.414919142361262914e+02 6.675502433812263714e-03 2.329560293051013531e+00 7.703737129541230388e+05 0.000000000000000000e+00
1.779975808654874925e+00 8.238015448133526597e-01 2.070809164698431903e+00 5.196657706329307035e-03 -2.051107071056095066e+01 2.371688590847766420e+02 4.628311882559961281e-03 2.237368952682736278e+00 7.703737207530153682e+05 0.000000000000000000e+00
1.702831816002306597e+00 8.093993828606161900e-01 2.001666002009513168e+00 5.158459761522966869e-03 -2.040715201622851183e+01 2.223730797886567530e+02 3.334951908554337728e-03 2.175622289015792354e+00 7.703737411682393868e+05 0.000000000000000000e+00
1.933559350928126142e+00 8.498910821761087586e-01 2.573645994822651328e+00 5.185760845316541787e-03 -2.033840260302920910e+01 2.401605978449561860e+02 5.134591336359043898e-03 2.842497856476674301e+00 7.703737553164204583e+05 0.000000000000000000e+00
1.654772511967010473e+00 8.212327991767398583e-01 5.456811859141517951e-02 5.275501935403680009e-03 -2.047316823530414709e+01 2.362020593469955259e+02 5.488296696690799815e-03 4.572171395691246865e+00 7.703737589855904225e+05 0.000000000000000000e+00
2.227090644486919402e+00 8.042011021107660085e-01 1.556231420638147345e+00 5.122121994938445312e-03 -2.052999694567585820e+01 2.255973990859021399e+02 3.384439342161563342e-03 1.535017548368226681e+00 7.703737626705156872e+05 0.000000000000000000e+00
2.004068300284436610e+00 7.766266465435923694e-01 2.294859847402703323e+00 5.051178986038718476e-03 -2.057612062151484622e+01 2.443606283059495752e+02 6.423163706526700822e-03 2.961330767797226482e+00 7.703737864833794301e+05 0.000000000000000000e+00
1.825442925087517487e+00 7.968254281498748925e-01 9.193258029020985322e-01 5.212203916704655215e-03 -2.044062854339291846e+01 2.356648672100070030e+02 3.249646963436663479e-03 1.382585051707474477e-02 7.703737920033382252e+05 0.000000000000000000e+00
2.239440887910009170e+00 7.713951681603474775e-01 1.169139493538056268e-01 5.025072445344957311e-03 -2.067442910923557520e+01 2.412395192362648686e+02 6.894659370808219230e-03 5.060887649042714820e+00 7.703738094075210392e+05 0.000000000000000000e+00
1.772025259405714648e+00 8.460395271116210036e-01 1.352812961555006410e+00 5.404823317951983758e-03 -2.028792557456993251e+01 2.450301839955409662e+02 3.869227478129218332e-03 5.786007011463093486e-01 7.703738163334315177e+05 0.000000000000000000e+00
1.891296864490948693e+00 8.797089241324819175e-01 2.058262082583861563e+00 5.239012088226579177e-03 -2.026117381324050726e+01 2.350041169041362821e+02 3.346758742581582187e-03 1.655491033176095694e+00 7.703738174063744955e+05 0.000000000000000000e+00
1.838176391130575071e+00 8.041002625741330290e-01 2.458664588004227269e+00 5.260334311198593994e-03 -2.050554965486129078e+01 2.511456806299933930e+02 4.961430213369781225e-03 3.027579762073952629e+00 7.703738258901834488e+05 0.000000000000000000e+00
1.831751524668823183e+00 8.220490455758194814e-01 1.630344397625971498e+00 5.075234563794622615e-03 -2.036577341953404741e+01 2.554728507889509217e+02 5.756764319057236512e-03 8.408544304424983018e-01 7.703738270157582592e+05 0.000000000000000000e+00
1.256902397833081775e+00 8.075515939407730270e-01 1.514006737617040743e+00 5.096885757584072515e-03 -2.054900912613576480e+01 2.494079628675702907e+02 4.578570884942789743e-03 3.250769733169188158e-01 7.703738342102053575e+05 0.000000000000000000e+00
1.586451935736034491e+00 8.445504260737307645e-01 2.744327635947635180e+00 5.043936037465488777e-03 -2.028869675698737396e+01 2.583746939256824930e+02 2.932780788963883223e-03 2.529156875779073665e+00 7.703738578601814806e+05 0.000000000000000000e+00
1.848164417428154627e+00 8.181156464022516506e-01 1.551440371718932010e+00 5.096897517113709898e-03 -2.038752242459705144e+01 2.154997940534932468e+02 4.120107028206648411e-03 1.487475677993712608e+00 7.703738608519800473e+05 0.000000000000000000e+00
1.788513045602325713e+00 8.348850591803553822e-01 9.776939358216181208e-01 5.177978222987131979e-03 -2.021501535134165906e+01 2.321168572452205581e+02 3.277043240053983085e-03 6.033989134548842337e+00 7.703738686548999976e+05 0.000000000000000000e+00
1.958450560810410801e+00 8.482991482760056101e-01 1.086996148487101577e+00 5.125422706194155374e-03 -2.054781819965657164e+01 2.290881799987521958e+02 4.918010725764315402e-03 1.115132453554247560e-01 7.703738708971703891e+05 0.000000000000000000e+00
1.789164761622769051e+00 8.736582945809945322e-01 2.752869018895833797e+00 5.101045964577314087e-03 -2.020637679412332588e+01 2.414899559890685055e+02 2.345421009441887687e-03 2.901670686694404644e+00 7.703738724906183779e+05 0.000000000000000000e+00
1.802814589882188345e+00 8.728099772121606925e-01 2.241807152526789970e+00 5.076503924967862291e-03 -2.043802472209337040e+01 2.271888062345980188e+02 4.596501518832808546e-03 2.186965912880244556e+00 7.703738780931469519e+05 0.000000000000000000e+00
1.833603332092007987e+00 8.124318689924641124e-01 8.119571410497740116e-01 5.038431247832403370e-03 -2.030170074477805997e+01 2.411770771481792224e+02 2.588875730050092458e-03 5.960555877033399064e+00 7.703738865905194543e+05 0.000000000000000000e+00
1.978602903869138618e+00 8.419760794467882059e-01 1.331004628112739674e+00 5.028439009329006316e-03 -2.033342884634398118e+01 2.321636267827240943e+02 3.004449248952256995e-03 7.015189362479736790e-01 7.703739048474770971e+05 0.000000000000000000e+00
1.525136646963660025e+00 9.798006185975409732e-01 1.873368886643818509e+00 5.056652487611901399e-03 -2.029512717750009898e+01 2.468606782813006362e+02 5.065504169177379758e-03 4.004445304281412793e-02 7.703739189598120283e+05 0.000000000000000000e+00
1.592971466403434899e+00 8.279553137027494403e-01 2.158211872114249363e+00 5.343901214803377202e-03 -2.055925563497237363e+01 2.399274854177473060e+02 5.953939215435785637e-03 2.266119125026825110e+00 7.703739257704124320e+05 0.000000000000000000e+00
2.341635890989310020e+00 7.875551896910019112e-01 2.684240258651620081e+00 5.100420490190729628e-03 -2.058171739146765233e+01 2.360004063093163609e+02 5.428995527689919366e-03 3.950760427269955244e+00 7.703739261864261935e+05 0.000000000000000000e+00
1.994701329203445894e+00 8.074689748342417372e-01 1.472299458299237473e+00 5.070440784316225524e-03 -2.038748473595198973e+01 2.377642426387516537e+02 5.706112645623654528e-03 1.095309143461939527e+00 7.703739281007755781e+05 0.000000000000000000e+00
1.697326770433650545e+00 8.344042373906805921e-01 9.042358179287832698e-01 5.114538292838367341e-03 -2.030010016539758411e+01 2.293380320727822550e+02 4.023741257978052065e-03 5.587267812806029355e+00 7.703739375106575899e+05 0.000000000000000000e+00
2.010852966832623601e+00 7.930240955174689965e-01 3.131406777260420160e+00 5.183677024865065118e-03 -2.053328876187331531e+01 2.390098878525402597e+02 5.501341074903361161e-03 4.508004186143281800e+00 7.703739438420942752e+05 0.000000000000000000e+00
1.817860784723428047e+00 8.804131058481106109e-01 2.070814473905119302e-01 5.161782128321236625e-03 -2.024615962127180779e+01 2.343717951304720941e+02 3.172214646736561464e-03 4.133527267929002491e+00 7.703739499245847110e+05 0.000000000000000000e+00
1.694863174171447717e+00 7.972494495108475299e-01 2.654562967029913789e+00 5.106809198267354272e-03 -2.036418414351615525e+01 2.195175121157795388e+02 2.671533221182562957e-03 3.328721989222300781e+00 7.703739807397339027e+05 0.000000000000000000e+00
1.868236385955763579e+00 8.230264752258150684e-01 1.450025649161701180e+00 5.156545725568717313e-03 -2.033861511452674620e+01 2.249311392704222214e+02 3.555533785252155878e-03 1.135401296136542948e+00 7.703739824343612418e+05 0.000000000000000000e+00
1.382956153491779583e+00 8.238000232496410780e-01 1.751758725653168147e+00 5.123408923243999782e-03 -2.052104299544294363e+01 2.484341502826612214e+02 7.120019047595642706e-03 7.716022104959578964e-01 7.703740023380862549e+05 0.000000000000000000e+00
1.654930500067011812e+00 8.891441319032821200e-01 1.299196683265622321e+00 5.040405559206193910e-03 -2.026079831670269016e+01 2.331150359318202163e+02 5.097315662002116152e-03 6.064716514553262883e+00 7.703740277263342869e+05 0.000000000000000000e+00
1.489499279368040829e+00 8.140029564000087481e-01 5.156483805624081374e-01 5.084975700136253052e-03 -2.044145919325800520e+01 2.277589936013253862e+02 3.953159846151507728e-03 5.271971003504993369e+00 7.703740285589932464e+05 0.000000000000000000e+00
1.992504961225105120e+00 8.440456510346426855e-01 1.214836884656001814e+00 5.107508639026613062e-03 -2.040368615192979718e+01 2.299302551705771691e+02 5.552599329144350740e-03 5.518606398197906104e-01 7.703740313867959194e+05 0.000000000000000000e+00
1.767102580009649371e+00 8.438957839722487364e-01 1.139526682845447780e+00 5.105320167033209310e-03 -2.050465961544986726e+01 2.275144741052037318e+02 4.743316927754268400e-03 3.053746467037691259e-01 7.703740452157317195e+05 0.000000000000000000e+00
1.807105883621023867e+00 8.338287859206721109e-01 2.476339146720532458e+00 5.114466265904961916e-03 -2.055673296820078022e+01 2.542083434937743220e+02 7.561146000436688372e-03 2.351556834879891866e+00 7.703740499021849828e+05 0.000000000000000000e+00
1.940696385060244555e+00 7.781459288657045503e-01 2.624128730001378251e+00 5.060905665112487746e-03 -2.035212501903193072e+01 2.409279423186899294e+02 4.147510236683792442e-03 3.466520347180795270e+00 7.703740722979070852e+05 0.000000000000000000e+00
1.571739092880344746e+00 8.407331373346977887e-01 1.295768760898756700e-01 5.029004912410906490e-03 -2.027006461694590911e+01 2.185946845995010506e+02 3.280603719942055182e-03 4.161087530547028734e+00 7.703740733277847758e+05 0.000000000000000000e+00
1.385859941023038555e+00 7.745304227494970162e-01 2.062599076747449800e+00 5.034599867285912203e-03 -2.059211271294446632e+01 2.334173840198151311e+02 5.684674048431154723e-03 1.795134373840327147e+00 7.703740879082025494e+05 0.000000000000000000e+00
1.856352605003328105e+00 8.543653696726501989e-01 1.639688998608377357e+00 5.233777014500852129e-03 -2.046273452224928846e+01 2.468878651583572150e+02 5.423805445670069718e-03 8.179951163397396474e-01 7.703741023340057582e+05 0.000000000000000000e+00
1.696037459232953459e+00 8.264568875680567972e-01 1.942025248586158437e+00 5.121872082251786515e-03 -2.031910789050136756e+01 2.726021887133341579e+02 3.394626302216559484e-03 1.041672202707198513e+00 7.703741093852333724e+05 0.000000000000000000e+00
1.906032731035166572e+00 8.596353530199148940e-01 2.605718385014158534e-01 5.123210912750205716e-03 -2.053185624836351053e+01 2.431564809478314544e+02 7.501731796600792472e-03 4.451968344438253844e+00 7.703741102347469423e+05 0.000000000000000000e+00
1.788569350866652030e+00 8.654257395949059850e-01 1.212676021291264394e+00 5.215471751947394277e-03 -2.032196589635425354e+01 2.228037764606087308e+02 4.195322665437498967e-03 2.390834262947063582e-01 7.703741123943196144e+05 0.000000000000000000e+00
1.462672474812424461e+00 7.826706367902325212e-01 3.569803166682945506e-01 5.027497261299126129e-03 -2.046549355715209728e+01 2.389883280146025015e+02 3.481305004538851142e-03 4.833667404795161993e+00 7.703741157070298214e+05 0.000000000000000000e+00
1.819109193107967926e+00 8.222294177472583288e-01 1.570100990765317617e+00 5.318514040339265662e-03 -2.040917796348725588e+01 2.342114438819890267e+02 4.384601539398952710e-03 1.483790129193923946e+00 7.703741422521024942e+05 0.000000000000000000e+00
1.844115306467887017e+00 8.335358229010886300e-01 2.209196175139060081e+00 5.197579858340566940e-03 -2.048580602544751272e+01 2.426241363390288370e+02 7.057939085723002534e-03 2.123200020192720139e+00 7.703741678659967147e+05 0.000000000000000000e+00
1.797827948870774684e+00 8.317047274907057863e-01 4.321384501588827476e-01 5.356715416032792158e-03 -2.044041337268072311e+01 2.431346168550950040e+02 4.772961381710852206e-03 4.901063369865500619e+00 7.703741814284140710e+05 0.000000000000000000e+00
1.871548808100975236e+00 8.004795564632538607e-01 9.766205237198790634e-01 5.113172164493476161e-03 -2.060534317823493566e+01 2.507224288548534332e+02 7.274715029390594299e-03 6.190473112494319530e+00 7.703741901345266961e+05 0.000000000000000000e+00
1.899706161953642836e+00 7.810944319162421712e-01 2.957624697662108559e+00 5.088311502344930286e-03 -2.059008315396992117e+01 2.310021525702351823e+02 6.903341873687730140e-03 4.214623824365414606e+00 7.703741939392205095e+05 0.000000000000000000e+00
2.065305658357947216e+00 8.079605540815001374e-01 2.547387113498246425e+00 5.046246829066913971e-03 -2.062761803730115773e+01 2.424739273039963336e+02 5.974048586255725421e-03 3.281024239007185095e+00 7.703742008096851641e+05 0.000000000000000000e+00
2.158044367854174972e+00 7.792062481505453997e-01 1.284389496765635075e+00 5.037660273047508443e-03 -2.050422625216195627e+01 2.515576143838865448e+02 5.277479798881495529e-03 5.927663139821233163e-01 7.703742013335998636e+05 0.000000000000000000e+00
1.773077373197128104e+00 8.096189191148440711e-01 1.497142233441080883e+00 5.169170403094057106e-03 -2.057117581942323881e+01 2.468654542916880814e+02 7.095589211949644703e-03 7.516325823825209529e-01 7.703742107715421589e+05 0.000000000000000000e+00
