# freq_modGR tau_modGR
2.415783568305324422e+02 2.542493110023929907e-03
2.494019873399257961e+02 4.153738951691490072e-03
2.431638285349660293e+02 6.335581363892101199e-03
2.521158038949576223e+02 8.640398252615899208e-03
3.197608400066844752e+02 5.598294845059954492e-03
3.103346852102884554e+02 4.827772544470135783e-03
2.356745529382291977e+02 5.459157618705467140e-03
2.331479928311121341e+02 4.242058251790796486e-03
2.528385873088719507e+02 4.666221047878904744e-03
2.528006912546474609e+02 7.194955142285580293e-03
2.574177592856121919e+02 4.610308808668895329e-03
3.096943180162560907e+02 3.370918610714708063e-03
3.100502232857615468e+02 3.317011278678896717e-03
3.034036257906208220e+02 3.317807796476710414e-03
3.852976433141784582e+02 2.205688288172028694e-03
3.206535003174807912e+02 3.397292609957010354e-03
2.945794624006736626e+02 3.439838812361051008e-03
3.103082912758995917e+02 3.098070751313475053e-03
2.527787521458530193e+02 4.644468749735202427e-03
2.391241639536223431e+02 4.296725422372054369e-03
2.455610884658390773e+02 3.809933675170713765e-03
2.649287119474709584e+02 5.506516016247653758e-03
2.418258970142286159e+02 5.183370294104277035e-03
2.364760719651478666e+02 3.308810647119395532e-03
2.373281576646118083e+02 6.030085597938308374e-03
2.599336226967906782e+02 4.005970360134277625e-03
2.377675121616111937e+02 5.472546823292140199e-03
2.796091152939106337e+02 5.798546399658785142e-03
2.633438504102273896e+02 3.324469680703113269e-03
2.632528073899289893e+02 4.119841967879533419e-03
2.596776815538834740e+02 4.119432322051550487e-03
2.600219698535566977e+02 4.116731795484743391e-03
2.434287579667202408e+02 3.673317641291899086e-03
2.564622330964261323e+02 3.374408168869802004e-03
2.400247388230984882e+02 4.279021105155262142e-03
2.392479118485276501e+02 4.540723285121066495e-03
2.466055191922284564e+02 8.488857606184500859e-03
2.475592052324116707e+02 7.587944560186229113e-03
2.546378727680730378e+02 3.288141291608565053e-03
2.523648015155449684e+02 3.883710134120634590e-03
2.587720378431310451e+02 3.882544595652731492e-03
2.837644875480257838e+02 2.961267212591933706e-03
3.922276530029374157e+02 2.672844725658946301e-03
2.506627062324699580e+02 6.419014980003460123e-03
3.100190056203076097e+02 2.326363177992368803e-03
2.436288248342132761e+02 7.535178719748912395e-03
2.537362696715429990e+02 2.609597967284425259e-03
7.121240248253602658e+02 1.221677451106851532e-03
1.582428890565869608e+02 4.204884719851440487e-03
2.344648086276670540e+02 3.154639037198256508e-03
2.344879468277401031e+02 4.446062492620033932e-03
2.414995987238932287e+02 6.165243505657908712e-03
2.416182289978108031e+02 5.048297721161714748e-03
2.303074284034350399e+02 4.087631674060053857e-03
2.447803230615963344e+02 5.071865340372131575e-03
2.527843427275786610e+02 4.408098565790086708e-03
2.992657186794410791e+02 3.583188819460317483e-03
3.152290516664339179e+02 4.073012374040584950e-03
2.456074500442822739e+02 4.582691822002283796e-03
3.001198020615265136e+02 4.553201814975186071e-03
2.400797465090838330e+02 3.368448973764919842e-03
2.355161075670666548e+02 5.885224819993043616e-03
2.429160439772263089e+02 7.910152480917502157e-03
2.453028903557603542e+02 5.222185526252521443e-03
2.667354650813277885e+02 4.653295719196559946e-03
3.159844506347558877e+02 4.194357433087708177e-03
2.935872796377097416e+02 3.271944665750567242e-03
3.086771621872941296e+02 4.550954431283163112e-03
2.901457148725140769e+02 4.548888646834984076e-03
2.638789619705379437e+02 4.010469994395815703e-03
2.633212397457090219e+02 4.900536533525718004e-03
2.544466158742819175e+02 5.370911740919780304e-03
2.814075943969048126e+02 6.175842515688322737e-03
2.809853290177981648e+02 5.857889815917703864e-03
2.806980596088743596e+02 3.922385415864015554e-03
2.350643043663210960e+02 3.854667959649629716e-03
2.594752778946861440e+02 4.414456208129579305e-03
2.682937039719975587e+02 5.552126455111934360e-03
2.661027328256153055e+02 4.362644482162798994e-03
2.659133361562878122e+02 4.302989500126798601e-03
2.848852250065747285e+02 5.288126106115235286e-03
2.565175653207962796e+02 4.205583319577890777e-03
2.596803627754403578e+02 4.216550788899454776e-03
2.618721145944732598e+02 4.122429624712552892e-03
2.643794951810208431e+02 4.474540821007890086e-03
2.554109866330454111e+02 2.765112196515870108e-03
2.729305981852851914e+02 2.735061324769910186e-03
2.561895760475471207e+02 3.044721120467711560e-03
2.545852037755556125e+02 7.179675620217848379e-03
2.833553734539158313e+02 2.778675662696183934e-03
3.188437842210053645e+02 2.686958544187673797e-03
2.517418255699709277e+02 3.900692025926640483e-03
2.653103119579948839e+02 3.842626714596000023e-03
2.524353382124453162e+02 3.730652803188041350e-03
2.578384876866710442e+02 4.318617732000701662e-03
2.473765879932426515e+02 4.780365213903736699e-03
2.345713943625379159e+02 4.951833289968686318e-03
3.080622121639310649e+02 3.525494939540685380e-03
2.767636953681991372e+02 3.587751669992225029e-03
2.562536686718191277e+02 7.411974094115833175e-03
2.660624440192414113e+02 4.864304447871680565e-03
2.681922930771950178e+02 5.140302701282237381e-03
2.684145402950818493e+02 4.324185410641470835e-03
2.510781176322072099e+02 4.525140936315841245e-03
2.744948612891574840e+02 4.458651059103313496e-03
2.597457962611785547e+02 3.675796834056597497e-03
3.077575606361253335e+02 3.850856664143691589e-03
2.525540041924191712e+02 6.420132039769987919e-03
2.599930961859803347e+02 4.006168929141094848e-03
2.643463542405767157e+02 3.994395486947834029e-03
2.636373114891474643e+02 3.593491864620177410e-03
2.902388751256532373e+02 3.389960534670020953e-03
2.902407020003686853e+02 4.030018641185259196e-03
2.388319811455312447e+02 3.508818496588530199e-03
2.453546724204989005e+02 3.839650302805694589e-03
2.604984701093098920e+02 3.937749733521908949e-03
2.600454756383981021e+02 3.824696630286861590e-03
2.679830578468751128e+02 4.330431955309353362e-03
2.530701578074565532e+02 3.027334149795211406e-03
2.335304437577447345e+02 3.037476499063322243e-03
2.335721528846850390e+02 4.718213696469463446e-03
2.270728745926985255e+02 4.821672680810510335e-03
2.267492154062268810e+02 3.189030371277722358e-03
2.254593433847497579e+02 3.289006637975350634e-03
5.123225029589611950e+02 1.327714555255691056e-03
2.610729573215617734e+02 7.660638054572196584e-03
2.636339014216458168e+02 9.071998399128970714e-03
2.407380419568414993e+02 4.247431715326654977e-03
2.637716391503318505e+02 6.884618976949422736e-03
2.427498345685480672e+02 4.476915148899270232e-03
3.627015888897882405e+02 1.892143344304170237e-03
2.942064630401710019e+02 1.664182315874109148e-03
2.428707761867205193e+02 5.677552339308087476e-03
2.529724055579460185e+02 5.778242994864677892e-03
6.371293504486596930e+02 1.904974704364970246e-03
6.710241958267052951e+02 2.627592253022807776e-03
2.449103772191215000e+02 5.770119221666172166e-03
2.384762408787050276e+02 5.016623618883673044e-03
2.668329058536052116e+02 4.614805500571365210e-03
3.772431741888250940e+02 1.497811881207418601e-03
2.478768521678794343e+02 3.039023722366110576e-03
6.531109108952726956e+02 7.459878998724678995e-03
2.732015031053975918e+02 3.572420725227412174e-03
2.791776936548891399e+02 2.435195247911273782e-03
5.076649174029490723e+02 2.315934860132417075e-03
3.278248695039054041e+02 2.198137452907757920e-03
4.020645819496496642e+02 2.170180895975159369e-03
3.342475388078041760e+02 1.695905610595386257e-03
2.969261011525818503e+02 3.602391285023051528e-03
3.015554726117144924e+02 2.346945110282462003e-03
2.875082509856517277e+02 2.614341314252078847e-03
2.984359616361561507e+02 2.456361336678107056e-03
3.120835348357081216e+02 3.237980646646674687e-03
2.473413410734132469e+02 6.705799741076006251e-03
2.859446972577188717e+02 3.580507313701534067e-03
3.297361293567320217e+02 2.999955634903594872e-03
2.809533858593487707e+02 3.056868407653744006e-03
2.651683352134031679e+02 2.729991459631013126e-03
2.651998423872145736e+02 3.489199329985724629e-03
4.145107922169596009e+02 1.743292337450276508e-03
2.475692597821384879e+02 3.787967884886041768e-03
4.078858079978608089e+02 2.052561242083633577e-03
2.608848997535109220e+02 6.788029312678063240e-03
2.587419440339944003e+02 5.920148528735013314e-03
6.313069542073877756e+02 1.931768185774764219e-03
2.575429974085645881e+02 1.027293974308178363e-02
2.576953323955578412e+02 5.185369409194034128e-03
2.580872350295689444e+02 5.181710988456176246e-03
2.336383644957837191e+02 3.032009049147634319e-03
5.667241758336591602e+02 2.181293236668991210e-03
6.698121706930835444e+02 4.501765689565100786e-03
2.745023240418910291e+02 5.592320524587970736e-03
2.874553863727156227e+02 3.489679844102959710e-03
2.551884947060063951e+02 3.209922247818472810e-03
2.944080318618495653e+02 2.355995389920532979e-03
3.876044408128830128e+02 2.140859443462851675e-03
3.416932013191572537e+02 3.275699591893750998e-03
3.540212301964882045e+02 3.128754010517442036e-03
2.955641636255749631e+02 2.566529171519970655e-03
3.322963536767736628e+02 2.591897307765450836e-03
3.015952888026580467e+02 4.613716987423255485e-03
3.013986603022809732e+02 3.869387270904039826e-03
2.616652451445090151e+02 5.599218990276566034e-03
2.760050040080601548e+02 2.314526552756586506e-03
2.612706800970652807e+02 8.854091352444998231e-03
2.585347109339988378e+02 4.996738023801526422e-03
2.524797943645235705e+02 1.024944523664161715e-02
2.547151339777498436e+02 7.376288855335772637e-03
2.539769299918290812e+02 3.820574111013884475e-03
2.328571295440172548e+02 4.858138937509227928e-03
2.740171928569833995e+02 2.857554769956840036e-03
2.838945123574298464e+02 2.676634221377869379e-03
2.515759342748849292e+02 3.413351902104222717e-03
3.289154334979737655e+02 2.682884392474559759e-03
4.076397744208099425e+02 1.696070529366283924e-03
2.146087548274312269e+02 4.617348360213323864e-03
2.389382407504792809e+02 3.730385028482366763e-03
3.597153326692363180e+02 2.081723059350994772e-03
3.814418626990854477e+02 1.822605234127273269e-03
4.987566750925868746e+02 2.637725424531277372e-03
5.648544317524576854e+02 1.787323779727867726e-03
6.482792483245647190e+02 6.468952635119596707e-03
6.686290649460009945e+02 2.519776099150780949e-03
5.589530691084717091e+02 1.641311912686172414e-03
2.847668774017486157e+02 3.895656342668374090e-03
2.410293714180656650e+02 5.164673788696304280e-03
2.393462042662326326e+02 4.377999920993779111e-03
2.411190326470365335e+02 8.588593893897999293e-03
2.386412549255437057e+02 4.463499114782351271e-03
2.521791224879659694e+02 4.448492923826222190e-03
2.521793997967888288e+02 5.039849844765838770e-03
2.475955232773790442e+02 5.406350555746198931e-03
2.229822707371867807e+02 5.556678708017245318e-03
5.851196344946832824e+02 1.582974903340089376e-03
2.381867993559169179e+02 7.755121322211414037e-03
2.396177104181319919e+02 6.240268930743978620e-03
2.402587763882543186e+02 6.240894516750111753e-03
2.302350659467165030e+02 4.582509648568262699e-03
5.645068194704703046e+02 2.618306700138781085e-03
6.388793339851977180e+02 4.153980251492382300e-03
6.444960279429533330e+02 1.834116904055911731e-03
6.481304971872513079e+02 6.198083267634669699e-03
2.706142821415578510e+02 4.920065540870652461e-03
2.705699515848417605e+02 4.541228522729098306e-03
2.698339397473794747e+02 5.717551875554969208e-03
2.699442393333725931e+02 5.849506174503366594e-03
2.503426133079496765e+02 4.305511670584682982e-03
2.747715104409840592e+02 5.495439884247783902e-03
3.113273683510446972e+02 3.645923721107176708e-03
3.296847211702600475e+02 3.570547133425200012e-03
3.158609030542743312e+02 3.205838368940829193e-03
2.520361258142391989e+02 4.730312128005034929e-03
2.654798261434719393e+02 4.541568950063095203e-03
2.801513099047125479e+02 5.367356332305845378e-03
2.573202154324501976e+02 5.619369958890736705e-03
2.538667378856077335e+02 5.309159801552130152e-03
2.755517378792642376e+02 5.782772227238666511e-03
3.328870747027356174e+02 4.751601185663163925e-03
2.610985264905330041e+02 7.676503020276195105e-03
5.093956081368125979e+02 4.325319770711581573e-03
2.603577295662612983e+02 9.761823791220662974e-03
2.602241970845965398e+02 4.010533398592098717e-03
2.744173107762757127e+02 4.172518848396028837e-03
2.993516129567449298e+02 1.675874789274214936e-03
2.441723886650201223e+02 3.608131660710137741e-03
3.271911526033022142e+02 2.790413354336830978e-03
2.906496136845223646e+02 5.542250660532810173e-03
3.526681605852197094e+02 5.121025957854461082e-03
3.498836734272924218e+02 5.229596405801512603e-03
3.178449117457558941e+02 5.269045624080490389e-03
3.536308221514699426e+02 5.226650872729226779e-03
3.250384622876193248e+02 5.128275914132371209e-03
3.430463187935033034e+02 5.304625381833781052e-03
2.864404131024289200e+02 3.825592854165546074e-03
2.787694944754968560e+02 4.079578244073027785e-03
3.091630375591198572e+02 4.082842197887932324e-03
2.695436710197877801e+02 5.941445750090644171e-03
2.643704052535670712e+02 5.915324549598933654e-03
3.039023882964987138e+02 4.156900593210202145e-03
2.906342436600685915e+02 4.347108565620233511e-03
3.271757390795827405e+02 4.444091394095051571e-03
5.800899048706310168e+02 1.925536884010872578e-03
2.401977280459112194e+02 6.431010918724090752e-03
2.370839827970437454e+02 4.906114097367431440e-03
2.552008887993862061e+02 2.930633700369875572e-03
2.571537560623744980e+02 3.187905098166693950e-03
2.649669961443568127e+02 3.288655597214135053e-03
2.859596253774366801e+02 4.015742350573457513e-03
2.416972193992990867e+02 3.986677568729653752e-03
2.760111687211208391e+02 4.812647151202846009e-03
2.759153112820620208e+02 5.627631755290163004e-03
2.813994492773026082e+02 5.627848377049652316e-03
2.307396124530268935e+02 3.518347171378249059e-03
2.350484310542578896e+02 3.327503676893300844e-03
2.586035146159509850e+02 3.745657009713797801e-03
2.603252552210779527e+02 2.910236981082995299e-03
2.541336324327456282e+02 3.363982067991817641e-03
2.723389542286986966e+02 2.789645653143090279e-03
2.531743551910896315e+02 3.301562688516009904e-03
6.393502881051682607e+02 3.875314771150286351e-03
2.500447832894374471e+02 2.838201731797916367e-03
3.153161266666112397e+02 3.659006457293817634e-03
2.927341822009539101e+02 4.212346206380310903e-03
2.917795860596762054e+02 3.555956061244836333e-03
2.726361833883785835e+02 3.555942509824351009e-03
2.364780545836872818e+02 3.134967236917044799e-03
3.085548911130932197e+02 4.725821472386926292e-03
2.301866529628198634e+02 2.945937823818542932e-03
2.713846117510312297e+02 2.921083103719019150e-03
3.692297335534810827e+02 3.746254859433067758e-03
2.654595407920642742e+02 4.298297664276685276e-03
2.641845664401894851e+02 3.028617566705412139e-03
3.856801611004332244e+02 2.770454731641295177e-03
2.645931986707343526e+02 4.258263690088009285e-03
2.695071659494636833e+02 4.254407378706692722e-03
2.539663921530074049e+02 2.629284516921353339e-03
2.529899792272759100e+02 3.444765523033804008e-03
2.548373332960811126e+02 3.643980747399102466e-03
2.403339455824285835e+02 6.079531795991099420e-03
2.728508682307000299e+02 3.543568070438955428e-03
3.169741359284338955e+02 4.150173697253236108e-03
2.697995584599985932e+02 3.066969999451966186e-03
2.147574082987863449e+02 4.671685406337276400e-03
2.185075867136858676e+02 4.576653823111355955e-03
2.183249369916815965e+02 6.271077700068690419e-03
2.219055504222357911e+02 3.787893131387370677e-03
2.198097957788829149e+02 6.738573584034409682e-03
2.203368134624765560e+02 3.848733525250109481e-03
2.244747695530225258e+02 5.185618183679985629e-03
3.327103260759517411e+02 2.948515620897540924e-03
3.340119623156412558e+02 3.690176265171686131e-03
2.964918208113340370e+02 5.839001556472193759e-03
2.623136659793373724e+02 6.297488460306793073e-03
2.371120552660720193e+02 4.282756055420315448e-03
2.365264262522986201e+02 3.757579720401011021e-03
2.373229827661861293e+02 2.881984330996846012e-03
2.379964595160472243e+02 4.500566415276758409e-03
2.447336939201600785e+02 5.314967620198739889e-03
2.469280465141537491e+02 4.762607974506507906e-03
2.409308355680392708e+02 4.799052341766814334e-03
2.462150644038416942e+02 4.614023050400452124e-03
2.485775004686578029e+02 3.333652350342974566e-03
2.440281665471109989e+02 4.483491653860692192e-03
2.350467892551216380e+02 4.486393211847818779e-03
2.397278039396454119e+02 4.479287950437593410e-03
2.360401904137660836e+02 4.346872669571030454e-03
2.369510999980943211e+02 4.078559790720518406e-03
2.368977848672878395e+02 5.399314323530770426e-03
2.374560746122840840e+02 7.095364012619991695e-03
2.416566490421558058e+02 5.685696607363291237e-03
2.402307996923512974e+02 3.234902414338162741e-03
2.427765749398751041e+02 3.986011921369510443e-03
2.418123609296796417e+02 5.079054507525478622e-03
2.816391361816600352e+02 2.953675108523680284e-03
3.103598555520098330e+02 3.105388897508331702e-03
2.781532655098704936e+02 2.693420828409330038e-03
2.606980065768892132e+02 4.039405884994274297e-03
2.615009220782241073e+02 4.742857764583714546e-03
2.336231153357043695e+02 2.553076920605109115e-03
2.468335898529044528e+02 7.015538860021788142e-03
2.431029154247808890e+02 6.761327987329180354e-03
2.443636922913782143e+02 4.940887227874344971e-03
2.442990822128407444e+02 5.310206665411167613e-03
2.450299254848095529e+02 5.584137876447035909e-03
2.450783133837862522e+02 5.683006311816611589e-03
2.408200249563852822e+02 4.742395487285142736e-03
2.633742390736618404e+02 6.800243469360269487e-03
2.336621754249526930e+02 4.019406210018290626e-03
2.189525820237782341e+02 3.597226450797287763e-03
2.354807789031525829e+02 3.352160665084622654e-03
2.408634155285628822e+02 4.796519951905031318e-03
2.324221023606519339e+02 5.378173347115715493e-03
2.325919309182375230e+02 8.010480387854306342e-03
2.836554398030975221e+02 5.787132372123702899e-03
2.322989309624895213e+02 6.851025387318576687e-03
2.347842049632756130e+02 5.763344450325882593e-03
2.746488873540395730e+02 4.228235591428372749e-03
2.358451921054665945e+02 5.567912898018153277e-03
2.599637316759207124e+02 4.562955432889322094e-03
2.550292716455110735e+02 4.616097351294317849e-03
5.511009403226657923e+02 2.038101370165056655e-03
2.318825494981777808e+02 3.915632932487307476e-03
2.427188938936839975e+02 6.022383481281552882e-03
